ra,dec,type,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z,photo_z,color_g-r,color_r-z,photo_z_calidad,distancia_photoz_Mpc
179.91124929562633,-0.1467261974890557,EXP,0.410384,0.96985,2.682108,11.677406,7.611766,641.752,159.3154,57.619553,0.299110727973234,0.9337853747938851,1.104429228498418,buena,1281.016290760931
179.9110064151655,-0.1447607336799576,REX,0.034573,0.041524,0.846258,6.213687,3.427354,1227.9667,311.98224,109.47615,0.44067767445683537,0.19890529048698724,3.273009012233924,baja,1887.3120458734068
179.91559618427277,-0.1444464586806137,REX,0.613859,0.874387,1.833329,3.344587,-2.130955,1601.9335,432.64014,159.34158,0.11659818389013646,0.3840876613082891,0.803841790420428,buena,499.36080209657155
179.91190926155673,-0.1400521344364429,REX,0.15711,0.415043,0.935811,1.772717,-1.783442,1070.1348,404.04492,128.39679,0.2960914351807611,1.054723162367761,0.882737630592139,buena,1268.0854163655433
179.91488430829943,-0.1426593688256837,PSF,0.084188,0.236966,0.489574,-0.397149,-1.815534,1491.7092,577.5159,163.05159,0.2990720187430481,1.1235896132568186,0.7878307695256233,buena,1280.850508828578
179.9135868971075,-0.1402886148021666,PSF,0.139299,0.175393,0.383646,-0.473438,-1.7228,1424.3922,582.40424,198.19084,0.09000956786171344,0.2501606445009621,0.8497960449098194,buena,385.48842275401245
179.92044800800866,-0.1666400298123563,REX,0.081861,0.31874,1.480186,13.793113,14.531259,693.1961,227.76057,88.54109,0.519054598152026,1.4758988067361507,1.6671993097865894,media,2222.9807688028304
179.92144847560306,-0.1669841220506791,PSF,1.57204,2.708527,3.785884,-0.420407,-0.455345,741.3187,264.90305,113.16555,0.1022062857298211,0.590673942260409,0.363585334431459,buena,437.72390888561984
179.9201517420173,-0.1644893521221174,PSF,3.032163,5.019062,4.361638,10.177679,14.71514,629.0162,227.89124,112.601585,0.013928906861632478,0.5471750413901049,-0.15243235657262488,buena,59.65401750431238
179.91686942026982,-0.163846505178061,REX,0.178452,0.299065,0.943257,6.503219,5.730278,739.7706,247.07057,94.56239,0.22722677399127222,0.5606104255880311,1.2471611172950965,buena,973.1553299750567
179.9206573089121,-0.1617952882084256,PSF,0.323548,0.456819,0.491329,0.501325,-0.203421,902.4914,318.25494,116.572975,0.005488989390155291,0.37451359795807093,0.07907059933758376,buena,23.50796601729394
179.92478391254738,-0.1668823470390799,PSF,0.107809,0.461365,0.541273,-0.347208,-0.573336,939.3751,315.74274,116.7975,0.32063291169930785,1.5784740684124543,0.17342929730796186,buena,1373.1904102004637
179.92521183603097,-0.1650150055343431,PSF,0.472875,0.7545,1.635242,2.56616,0.235125,876.81116,310.27472,115.5003,0.15279160201567146,0.5072822245270174,0.8398069725594475,buena,654.3681418576557
179.92634171943126,-0.164684306686021,REX,0.47947,0.616649,1.039315,1.228545,1.674756,379.38547,122.04013,53.403427,0.05331380679247974,0.2731914815186016,0.5667729094188623,buena,228.3296740522085
179.92472492349518,-0.1628514203437683,PSF,0.030027,0.132735,0.589819,4.466278,6.796169,942.2352,327.7089,115.714806,0.5463209329913241,1.6136837754710882,1.6193332608236801,media,2339.7556479760333
179.91797616920326,-0.1604436478207485,PSF,0.155616,0.264307,0.291226,0.830709,3.485195,927.22076,324.09125,116.934875,0.05957956584423289,0.5751360435112218,0.10530369977618292,buena,255.16434987164894
179.91647089463942,-0.1585447919909871,DEV,0.131338,0.860826,2.383615,2.864518,4.87638,683.7615,219.56522,86.35761,0.5761983859642296,2.0413124428489198,1.105801835013331,media,2467.7132917692725
179.91823946653307,-0.1581084119891676,PSF,0.108008,0.392629,0.606396,-0.368962,0.401934,938.2696,320.5268,151.98297,0.32111926376897987,1.401316124122033,0.4719348849231437,buena,1375.2733342350402
179.92038890781106,-0.1585062028748513,REX,0.199362,0.370311,0.771522,3.663425,1.140389,738.74554,248.80804,95.074715,0.18762078250290662,0.6723105775276323,0.7969542541399903,buena,803.5327936918538
179.9228347074624,-0.1563258100106278,PSF,204.67865,320.64243,385.6915,116.910164,65.83312,43.245815,20.403357,32.45458,0.051924933341350676,0.4873711183711791,0.20054769165703945,buena,222.38147711270958
179.92274996736626,-0.1559830160766573,PSF,8.998753,31.439318,58.24882,29.291784,12.246009,217.15652,94.67655,77.48671,0.33998699648346664,1.3582269628591384,0.6695350384578802,buena,1456.0791051973688
179.9251156936171,-0.1585403815145096,PSF,0.035258,-0.000205,0.617521,4.834133,3.437356,947.4204,332.3225,116.34046,,,,sin_datos,
179.92654278913403,-0.1556819490690422,PSF,0.079714,0.121949,0.414907,0.510486,-1.961267,1462.7596,478.37482,181.23308,0.21481697014596043,0.46160910268824296,1.3294312964926647,buena,920.0072500024299
179.92365138678662,-0.1549411625182369,PSF,1.190878,1.646323,1.709274,-1.914511,-1.130378,1753.0096,422.69492,161.40439,0.0,0.3516194331798346,0.04074160253300363,buena,
179.92672168162414,-0.1562369965478779,DEV,0.713736,1.480692,2.018063,0.629351,4.207552,648.31555,236.38895,94.317314,0.14850570083485726,0.7923178183551549,0.33617497497379034,buena,636.0127011470644
179.92822056652045,-0.1547374706730124,PSF,0.157366,0.123625,0.268219,-0.444065,1.298846,2115.7546,562.06274,180.82935,0.0,-0.2620115031535022,0.8409580859865962,buena,
179.93302787842603,-0.1677213988618261,REX,0.21759,0.314738,0.716692,0.345384,2.36888,704.3351,235.83563,91.377235,0.13421267135308826,0.40077562147532575,0.8934584398950456,buena,574.7992377098359
179.93186573313656,-0.1660766575559799,PSF,0.177359,0.326166,0.595823,0.655811,-0.571821,913.5023,319.92053,116.46287,0.16349537620108717,0.6614636404019549,0.6541964406706562,buena,700.2097243279803
179.93287509514164,-0.1629953428078269,REX,0.402317,0.775924,0.779489,0.329034,-1.599961,335.15247,105.694214,47.31816,0.07902830276820384,0.7131270025112499,0.00497701426927577,buena,338.45841626354337
179.9358388324682,-0.1634289028925291,REX,0.392484,0.669239,0.586231,0.672377,-0.235457,654.4188,217.03224,86.87382,0.023282379882556898,0.5793982115138903,-0.14378115330610441,buena,99.71259847259262
179.9369875970613,-0.1608737472180618,PSF,0.139565,0.28207,0.558041,2.90374,4.612963,908.7766,317.2738,116.13323,0.20210369029627984,0.7639509465522458,0.7407730243881225,buena,865.5594583541782
179.9397821228005,-0.1652670305702573,REX,0.162034,0.435382,1.227926,11.285878,11.131042,267.8015,83.843254,38.269753,0.3371533449482797,1.07316079208465,1.125754312847448,buena,1443.943285785238
179.94256900834262,-0.1655859009409501,REX,0.7271,1.322544,2.002434,1.327999,2.43386,595.2179,196.34485,81.8746,0.1299405210040822,0.6495399623499445,0.4503702027773073,buena,556.5026883659204
179.9378390583611,-0.1613052358440955,SER,7.568463,13.431799,19.436104,12.250791,3.635381,143.70712,46.027477,25.925455,0.11588219380823545,0.6228162301352356,0.40118757516284376,buena,496.294396002904
179.94192911317984,-0.1616944012245045,REX,0.396577,0.393101,0.35369,-0.057766,-2.478649,252.04558,79.48028,35.720253,0.0,-0.009558436281349003,-0.11470341895678615,buena,
179.93522066320554,-0.1580897156665196,PSF,0.229942,0.142948,0.218707,1.995514,-0.665944,914.8508,326.54443,167.37825,0.0,-0.5161005524733255,0.4617114998440357,buena,
179.9322614442665,-0.1565813781321776,REX,0.273022,0.269004,0.445228,0.261075,-3.137645,911.81946,242.45421,122.99274,0.0,-0.016097264639657993,0.547059327643062,buena,
179.93804560147956,-0.1591706952579138,PSF,0.246221,0.384557,0.433538,3.413514,-0.709727,903.5858,319.49286,116.56965,0.04054718718960383,0.4840890757618439,0.13016612166095243,buena,173.6534416079635
179.9437664577055,-0.1596049259651854,REX,0.491351,0.497867,0.641093,-0.78493,-2.503904,209.4483,66.04549,30.799252,0.0,0.014303741810760329,0.27451923480157703,buena,
179.9408521051553,-0.1554793569585471,PSF,1.647845,5.077401,9.363092,4.224923,1.514575,1190.0415,293.41208,159.65984,0.3051198759618739,1.221812764114599,0.6644445662214942,buena,1306.75196570379
179.91621857842262,-0.1517519956221675,EXP,0.075577,0.562105,2.854415,10.452611,5.393086,1554.3632,398.3722,143.31802,0.709279749720691,2.1785694991196607,1.7642491662718385,media,3037.667422548439
179.92571026165294,-0.153144849187975,REX,0.118278,0.208667,0.793053,4.098835,3.338348,1410.7255,366.82556,109.60985,0.27153679000463493,0.6163744998938618,1.4496211002077963,buena,1162.9240244702762
179.92401430305085,-0.1512729119481792,PSF,0.111564,0.086227,0.152262,0.11113,-2.634693,2105.3616,587.2355,216.64554,0.0,-0.2797020014185705,0.6173706340595473,buena,
179.926173383927,-0.1508111753118497,REX,0.125632,0.251839,0.355063,0.851668,-1.81307,1676.9937,440.29285,158.73206,0.14470760738087537,0.7550567815148526,0.37295608001441494,buena,619.7464186858796
179.92820762666966,-0.1530832513712572,PSF,0.071827,0.190126,0.451118,1.438813,0.572725,2117.195,581.35315,180.5061,0.3049393566269334,1.0568844592210702,0.9381216121444389,buena,1305.9788466303849
179.9266582557438,-0.1520368812658871,REX,0.118994,0.295866,0.396355,0.863049,1.391009,1675.0586,439.43878,159.768,0.19485222822789278,0.9889249915449128,0.317473202277764,buena,834.5032635316708
179.92398009901387,-0.1503641774165787,PSF,0.104575,0.247351,0.641577,1.582716,2.177553,2109.111,575.8942,214.96188,0.28890429176123666,0.9347144930831917,1.0348377899362582,buena,1237.3046821978612
179.9237194526391,-0.1493384419605293,PSF,0.256425,0.628011,1.149226,-0.291762,-2.959238,2050.658,561.88983,212.80284,0.2415436261456122,0.9725172163780762,0.6560954803406212,buena,1034.470819948945
179.9257069738439,-0.1481178477414578,EXP,0.74075,1.191711,1.290312,2.329925,-1.559722,665.2098,169.00586,61.53405,0.042008475525680204,0.5162482198358731,0.08630947044474624,buena,179.91177335252158
179.9272963179764,-0.1499941305726008,PSF,0.124638,0.111617,0.161573,0.570989,0.638483,2095.0168,583.1291,215.7062,0.0,-0.11980031489499865,0.4015961081632753,buena,
179.92753371034848,-0.1470612499638322,REX,0.147685,0.375179,0.547312,0.603021,-2.568197,901.87427,231.22739,81.98542,0.2145625021523287,1.0122553354093888,0.40999112199987664,buena,918.9174273553843
179.91658563292535,-0.1467667224904705,REX,0.00904,0.201176,0.913586,1.099653,0.730052,1939.5392,516.7479,185.45088,0.9885698115456278,3.36851934576946,1.6429331673550855,baja,4233.79676725515
179.91690403333791,-0.1459097558563783,REX,0.167721,0.151729,0.254121,0.144408,-3.572471,1175.3789,302.293,106.34726,0.0,-0.10879711899339384,0.5599299003623095,buena,
179.9163508346853,-0.1442585185527908,REX,0.116143,0.113447,0.286784,0.83731,2.323211,1749.6885,463.9449,165.97542,0.044660698322122605,-0.025500059765874994,1.0069047550906092,buena,191.27057894265158
179.9175273851163,-0.1422175975864926,PSF,0.111689,0.320379,0.513592,-1.123256,-6.069149,1433.1995,573.8548,196.93819,0.26289135265198504,1.1441340973908858,0.5123855220284241,buena,1125.8977828354773
179.9170278995928,-0.1419501051640213,PSF,0.098367,0.379515,0.520566,2.169868,-0.13393,1430.2155,570.9238,196.9883,0.3179547696543987,1.4659487980461243,0.3431171342857837,buena,1361.7205989645142
179.91691771894023,-0.1409825831633076,REX,0.447355,0.510174,0.516165,-1.975665,14.619586,612.1909,220.79268,67.36285,0.0,0.14266506538601575,0.01267557694472643,buena,
179.91706768108514,-0.1405585061930151,REX,0.077477,0.220069,1.272477,8.90122,-11.820573,1112.405,449.89435,151.63248,0.4691504479683436,1.1334651850644093,1.905227678014942,media,2009.2537995461546
179.91731883412007,-0.1400783918299042,PSF,16.645323,29.918734,39.8295,13.030526,16.751356,442.9953,188.57036,125.457054,0.10575498171855191,0.6366274639484644,0.3106541048762388,buena,452.9220845021391
179.91823680481994,-0.1398818752866502,PSF,22.730206,69.113144,137.18831,75.93121,36.674686,343.1231,105.92389,71.015335,0.31350696993565297,1.2073931951625738,0.7443911409667301,buena,1342.6717873877358
179.92113075236,-0.1415384676848091,PSF,0.833285,3.063534,11.815592,4.127416,4.077706,1282.5818,468.62964,167.09592,0.47323050585242066,1.4135728512012662,1.4655819536806938,buena,2026.727665001151
179.9252122159774,-0.1458549429739221,REX,0.114808,0.400576,0.47712,0.305269,-0.152125,1676.717,437.68433,157.93346,0.26767399490455845,1.3567819352646566,0.18985674058929547,buena,1146.3806410731008
179.92972382675882,-0.1458000556573621,PSF,0.297121,0.356148,0.54052,-0.174789,-0.171049,2043.0403,571.05194,214.51187,0.017128697950057503,0.19674290442761588,0.4529531456210236,buena,73.35792086839
179.93324960298048,-0.1530163640852249,REX,0.19553,0.195721,0.355145,2.773682,2.213527,1301.574,336.75754,101.20519,0.0,0.001060064416869011,0.6469206967112058,buena,
179.93250992709198,-0.1521176284115525,PSF,0.14956,0.196819,0.370074,0.598095,0.340754,2089.6182,579.00793,216.58614,0.07736531028028412,0.29812891106610806,0.6855538834250474,buena,331.33623618370063
179.9376898058318,-0.1510936285051966,PSF,0.0584,0.128677,1.09195,13.583521,13.06999,2124.3918,582.8707,213.25667,0.46269323457386324,0.8577202000289574,2.3217545637774926,media,1981.5991727552719
179.94287768051998,-0.1534796513333523,PSF,0.151759,0.116757,0.156269,1.446649,1.080703,2077.767,583.22314,179.74825,0.0,-0.2846788215624727,0.31647476371841776,buena,
179.93733451383042,-0.1481346775841486,PSF,0.112298,0.108409,0.177337,-0.487756,-1.433785,2118.516,585.37317,215.19688,0.0,-0.038266708214923284,0.5343350472253618,buena,
179.93925762254642,-0.1481467009433279,PSF,3.033213,4.307746,4.800243,-0.435056,0.045497,1420.7094,437.28415,201.32799,0.012846912666482163,0.3808679479542896,0.11753283785273183,buena,55.02010751422888
179.93186092305882,-0.1464757757257889,PSF,0.118557,0.210701,0.228743,0.539037,2.450122,2102.248,579.70483,215.37924,0.0694675781542756,0.6243484888453352,0.08920303961961196,buena,297.5122286596769
179.93281374272755,-0.1450316614848442,PSF,0.132234,0.191584,0.309694,-0.622695,0.091547,2099.541,581.9354,215.1562,0.07885014635069307,0.40254025295135065,0.5214338874190361,buena,337.6954169733429
179.9347805510463,-0.1464640997488151,REX,0.185608,0.190399,0.705211,0.275382,0.066489,1572.1407,415.08667,147.74611,0.12016288805727607,0.027669930037252044,1.4216360369864205,buena,514.6275367295663
179.93546234282732,-0.1457800405551766,PSF,0.186825,0.185562,0.316068,0.460927,-0.899053,2072.3809,535.96545,214.87701,0.0,-0.007364865501148898,0.5782287090282949,buena,
179.93255808845407,-0.142726551457095,PSF,0.221265,0.300056,0.469773,0.164463,0.720101,1547.8527,575.2838,196.59154,0.055688147175194824,0.3307239834800306,0.4867143420345812,buena,238.49837890167734
179.93797144859008,-0.1467407855819181,PSF,0.073749,0.200298,0.238364,-0.015372,0.759253,2109.5813,578.0737,214.06055,0.19953681756370098,1.084801192400569,0.18891012975705834,buena,854.5661856988498
179.9421727887868,-0.144364787242306,DEV,2.478745,11.413551,27.269201,46.56298,34.75685,274.6824,62.70398,25.189255,0.45633744386506764,1.6579723314324362,0.9456290733797239,buena,1954.378913910652
179.9430735960652,-0.1443072310008369,PSF,0.069431,0.211697,0.406667,3.166725,3.659516,2125.749,575.2427,213.57336,0.30892238765209523,1.2104032080925542,0.7088105708597112,buena,1323.0371703635783
179.94349325837482,-0.1400209650874179,EXP,0.572542,0.955979,1.20316,-0.179388,-0.148298,896.9225,340.8925,109.35727,0.07660376322442043,0.5566025037031537,0.24968758199088015,buena,328.07472098712867
179.88845847666943,-0.1381803016168438,REX,0.244826,0.763423,1.39741,1.20595,-2.706575,1003.0675,292.68207,85.76817,0.30715179187387565,1.2347692573251017,0.656396516950668,buena,1315.4541523567657
179.89213933180517,-0.139263149207536,PSF,0.075811,0.22266,0.209065,-0.032276,-0.010087,1440.2416,589.33203,200.57507,0.18218341014539446,1.1697749485193683,-0.06840217989631725,buena,780.245890490142
179.8884952194198,-0.1353212221575392,REX,0.124782,0.19547,0.699026,0.814277,-1.39971,1223.3491,360.95084,114.21184,0.22936006291252403,0.48732042690490474,1.3835330412419857,buena,982.2916718225746
179.89010592966773,-0.1332504318438377,REX,0.2815,0.817262,1.729024,2.134259,2.082318,1068.6284,305.63644,92.87047,0.31134171014226036,1.1572072673330602,0.8135992887266355,buena,1333.3985223067393
179.89609924275064,-0.1390764246473948,REX,0.195155,0.500599,1.023106,1.590606,-1.760281,1143.5432,440.87198,142.09148,0.2721054296079949,1.022775737630358,0.7760766346693693,buena,1165.3593653903822
179.89847123930204,-0.1392063109217231,REX,0.826047,1.669968,3.500015,5.049368,0.258147,573.5334,205.22223,62.907562,0.21157527798696146,0.7642584774214463,0.8034043908773327,buena,906.1238948534924
179.89208302895233,-0.1320162810163539,EXP,0.151207,0.721845,2.283228,7.977141,3.797393,1049.3816,296.42072,90.30112,0.5118345332091699,1.6971801391738808,1.2502633227713318,buena,2192.0590400008527
179.88900411080687,-0.1259522490779658,REX,0.215668,0.426352,0.760645,1.758344,1.271461,875.03345,238.6391,72.10758,0.1792692623872213,0.7399564841690207,0.6285342756331076,buena,767.7653259273145
179.89008671147977,-0.126140779093943,PSF,0.112915,0.234605,0.1633,-2.245102,0.440817,1443.6664,430.09418,151.95973,0.03948436092172933,0.7939640621979187,-0.3933776975183356,buena,169.1016230469197
179.89410144799342,-0.1269590742402652,PSF,0.121403,0.190958,0.479547,1.359176,1.67423,1443.8191,429.65857,151.37509,0.17290276954561498,0.49177109668970687,0.9997333024879218,buena,740.4992325298208
179.8998751605859,-0.1311367056402181,REX,0.407088,1.824952,6.961398,17.778053,9.036466,868.25397,239.61841,67.60379,0.5252688477122573,1.628907863794275,1.4536125450912571,buena,2249.5948423783616
179.89552479419825,-0.1289404646906513,REX,0.307788,0.467885,1.127834,0.067992,0.210105,683.00287,212.8523,57.21534,0.15696942187546783,0.45471859673123305,0.9552651512843973,buena,672.2606973555066
179.89577901110425,-0.1266933958885944,PSF,0.130374,0.138165,0.160466,-1.088354,-4.165321,1435.8484,431.38266,156.04971,0.0,0.06301762763898822,0.1624624638954444,buena,
179.8992049078286,-0.126173575876536,REX,0.508211,0.817205,1.138566,-1.944317,1.094677,875.70496,251.74265,73.67416,0.08293954472932102,0.5157173855917243,0.36006798887593305,buena,355.20928542577275
179.90513028235378,-0.13830193610946,REX,0.315953,0.252699,0.266761,-0.070004,-2.32233,397.84882,123.60195,29.984516,0.0,-0.24254740020536047,0.05879703369602396,buena,
179.90340756030784,-0.1331086265019629,REX,0.231388,0.358714,0.535117,-2.301996,-1.314326,1144.2986,335.0515,104.23226,0.08414234209279012,0.47601873626704716,0.43425105350685556,buena,360.3605651124916
179.90779387685689,-0.1339842008280026,REX,0.697927,1.915438,3.066661,-0.238033,1.044698,725.99817,204.40475,57.110886,0.25068543870687615,1.096145248219937,0.5109941776792795,buena,1073.6229122106106
179.90803378875114,-0.1329716598691105,REX,0.144441,0.293314,0.707685,1.481683,-0.93322,1252.7358,365.49457,118.464836,0.23571664049616262,0.7691057651042108,0.9562679948007329,buena,1009.515300654956
179.90943012298115,-0.1383096186926574,REX,0.054786,0.091185,0.508042,5.760773,6.057045,1426.7238,468.7033,149.41037,0.3180247112709539,0.5531345231894278,1.8649405364906464,media,1362.0201413808509
179.9108143462023,-0.1388951855615014,REX,0.001885,0.09793,1.130452,9.994192,13.794132,1022.261,383.267,118.4726,1.3706288894910958,4.289010999910683,2.6558409300895,baja,5870.060054090656
179.91136490319082,-0.138515873410317,REX,0.049581,0.209486,1.105114,1.817376,1.661993,543.66315,186.58527,49.01053,0.5619943552157013,1.5645993061357437,1.805630191211769,media,2406.8809876034315
179.9101322649026,-0.1375017830819906,REX,0.206488,0.452479,1.320871,-1.291165,2.350307,556.46497,155.88521,39.53406,0.2874129978345319,0.8517590254078158,1.1631549432171866,buena,1230.9178440280427
179.910890567283,-0.1380719471835411,REX,0.119734,0.242334,0.566033,3.064378,-3.141345,1144.1672,332.68005,102.029366,0.22953331242034059,0.765492148764988,0.9210685015272908,buena,983.0336560482261
179.91183359448362,-0.1371198704637671,REX,0.164813,0.447638,1.435755,5.443189,5.770843,496.1244,178.29898,46.273846,0.36101719776752805,1.0848387050326913,1.2653834767290348,buena,1546.146187128562
179.9140565402423,-0.1385027844491193,REX,0.067348,0.253607,0.850551,5.238841,2.663119,997.8299,369.25092,101.73725,0.45697500447134143,1.4395913336107746,1.3138478071243185,buena,1957.1094262146346
179.915174961165,-0.1370644861325949,REX,-0.000621,0.075621,0.94136,3.114691,3.826024,1247.8036,362.29053,113.35969,,,,sin_datos,
179.91401566448462,-0.134668456314135,PSF,0.018751,0.025981,0.507667,5.600687,7.768004,1459.2589,434.979,151.23111,0.47261579475554816,0.354078572723985,3.2273076771636795,baja,2024.095011419847
179.90248035643887,-0.1279880989733748,PSF,161.8756,607.7731,1749.404,1159.2893,638.6696,68.6277,13.482652,0.142193,0.4312807923046636,1.4364002078993554,1.1478716021988316,buena,1847.0675544743224
179.90950421477294,-0.132713190578479,REX,0.110689,0.212324,0.572398,-0.244267,-0.719027,1090.9071,316.04248,94.94233,0.23832127225252292,0.7072365585521645,1.076747550763212,buena,1020.6702857467292
179.91251216581682,-0.1314979930479173,REX,0.022321,0.168029,0.998623,9.133854,9.376121,1143.6434,329.27945,99.2275,0.7381756176644936,2.191676488220743,1.9350433040620523,media,3161.421183647239
179.9113837112253,-0.1291725613695303,REX,0.611841,1.492294,2.407828,3.194487,1.815811,963.86316,281.34854,85.7675,0.21992403582880354,0.9680395419120451,0.5194276690052817,buena,941.8795324913868
179.89194896633094,-0.1255580091219211,EXP,0.357761,1.032643,1.83917,3.432504,3.539976,776.9893,181.71779,61.011845,0.2817251318218741,1.1508930240699726,0.6266791720292062,buena,1206.558139275052
179.89313203181854,-0.1242664398999114,REX,-0.013843,0.010638,1.541692,2.357008,-1.068032,1898.8677,394.8299,144.02493,,,,sin_datos,
179.8887698755021,-0.121202441586335,DEV,0.670322,2.876023,9.243092,26.095327,19.96386,569.3251,128.72224,42.2902,0.48545239637384086,1.5812722041288119,1.267562302277586,buena,2079.070959298629
179.89399430555747,-0.1211495155719281,REX,0.341389,0.258096,0.752237,1.908633,2.582768,987.57074,223.81248,70.681816,0.0,-0.30367062403833245,1.1614335430982656,buena,
179.89452436805269,-0.1213877539004833,PSF,0.08944,0.141256,0.212458,0.538986,0.511127,2187.3838,483.97076,202.76036,0.09052176524105579,0.496187783661302,0.4431654621715353,buena,387.6820357730725
179.90093648081938,-0.1245494881181889,REX,0.059126,0.243518,0.501501,18.45523,15.424276,1837.1997,350.66888,126.1287,0.4018731314189385,1.5368814230583965,0.7843518376955956,buena,1721.1219124605798
179.8974968314737,-0.1207971824854824,REX,0.086799,0.253776,0.697044,3.943084,3.978014,1798.6852,361.7468,146.33626,0.35576350831334536,1.1648395650641952,1.0970241136486436,buena,1523.6459517708747
179.89647705334653,-0.1201881471130949,PSF,0.207996,0.259493,0.460014,0.75212,0.737227,2142.219,595.9384,208.42622,0.053286190749468956,0.24017665972060698,0.6216135054621148,buena,228.2114014605737
179.89539263262066,-0.1197724196319913,PSF,0.331701,-0.011929,0.048033,0.154346,-0.088742,1267.8839,608.23773,217.07518,,,,sin_datos,
179.89785495963451,-0.1189024624349777,PSF,1.309909,2.609266,3.519458,2.732582,1.958173,1804.4374,491.97656,195.42715,0.13578230509058836,0.7481930729453445,0.32489357902834826,buena,581.5215856573342
179.9018736945809,-0.120199970987477,PSF,0.156321,0.485581,1.073722,4.315457,4.075188,2170.1853,580.8938,205.89606,0.33688903778593193,1.2306109013809987,0.861575416271215,buena,1442.8113244442773
179.9010322970522,-0.1197109405893038,REX,0.025689,0.056973,0.97647,8.947952,5.71339,1311.6428,399.55313,124.27632,0.5789473622999208,0.8648047243851771,3.0849745413575107,baja,2479.4864685215684
179.89386772445116,-0.1141051588155061,REX,0.234969,0.273195,0.46226,1.123894,1.860299,1776.1888,471.85236,167.086,0.026568949407761083,0.1636554451649097,0.5710339207768911,buena,113.78815213471913
179.89593137524426,-0.1171379517999915,PSF,0.105363,0.210577,0.10449,0.289672,-0.173848,2200.0398,590.0016,216.79498,0.0,0.7518070159850438,-0.7608405125244886,buena,
179.89977732569434,-0.1187076455479795,PSF,350.98703,502.74704,549.9657,144.77885,77.023834,50.364525,19.034752,27.34819,0.01215631455793939,0.3901461349837625,0.09746520541332515,buena,52.06244887922619
179.89923324131075,-0.1156002917069803,REX,0.149361,0.319035,0.405403,1.458164,-1.336038,1481.071,376.762,130.48982,0.14501893399343224,0.8240027941852617,0.2601215696474455,buena,621.0797525490116
179.9001045627827,-0.1132136221622843,EXP,0.238757,0.588864,2.035881,5.276115,2.658225,1342.9034,339.19885,120.702034,0.3470633263423266,0.9801472284388986,1.3468434615506801,buena,1486.3852526546034
179.89927373256353,-0.1123307036690534,REX,0.121651,0.262405,0.476585,-0.273691,8.321107,1756.4551,456.9912,161.17456,0.20584836293801417,0.834641056920681,0.6479206580522927,buena,881.5969528637623
179.89978964980327,-0.1127091074848982,REX,0.17249,0.24367,0.381383,8.157202,-3.689027,1268.3412,320.85208,109.24882,0.06673356344446048,0.3750953527768459,0.4863981683349934,buena,285.803128801625
179.9012679664612,-0.1124618965320836,PSF,1.052929,1.380836,1.441331,-0.343401,-1.062645,1879.6619,539.8573,211.06017,0.0,0.29435753449097035,0.04655406603323442,buena,
179.9076098983806,-0.125771671657583,REX,0.335873,0.561126,0.751324,2.310153,7.711731,1510.914,341.66058,121.78281,0.08684088797712713,0.5572132474869385,0.3169171740359502,buena,371.9177608795084
179.90885385679096,-0.1253679144882042,REX,0.383222,0.700014,1.034719,3.732594,1.335526,689.1056,180.77815,57.173264,0.12717856972837005,0.6541407318173924,0.4242892451601463,buena,544.673943197035
179.90637070618263,-0.1224632321142779,PSF,6.376312,12.940705,18.633297,8.282262,3.262499,751.7851,233.17862,131.32536,0.15149214949259324,0.7684709440017237,0.39582942328108217,buena,648.8029123441139
179.9034954791608,-0.1207377531906432,EXP,0.469845,0.87229,1.417702,1.539997,0.699732,975.1071,212.4709,78.88339,0.14703794948145693,0.6717657104528101,0.5273101457883627,buena,629.7266899189399
179.90899856150813,-0.1208298435720339,PSF,0.14135,0.273414,0.383101,1.462126,-0.719912,2173.8438,433.36746,191.30713,0.13401278623665236,0.7163123394106847,0.36623134255987466,buena,573.9431798473511
179.9096584653383,-0.1228565608210265,REX,0.240606,0.246768,0.332282,6.316519,6.770582,1100.6621,286.47928,98.96002,0.0,0.027455970218753123,0.3230449364248251,buena,
179.91047276296186,-0.1226593726215011,SER,3.990496,16.765709,38.021267,67.94804,54.268604,496.71198,116.89373,50.33361,0.42297365045166746,1.5584876102134224,0.8890116526554124,buena,1811.4901476876885
179.91217535532553,-0.1237092093864741,REX,0.210389,0.320458,0.658798,1.517082,1.211506,1249.0724,233.01605,74.14677,0.13158548813416981,0.4568702213047935,0.7824528853864763,buena,563.5476703553229
179.91596359578722,-0.1256248299598707,PSF,0.361941,0.790517,1.172314,2.480257,3.969906,1870.3949,411.6695,166.39514,0.17622067152433196,0.848183579680132,0.4278318440286597,buena,754.7089752384297
179.91014346841806,-0.1221512433113246,REX,0.275214,0.468187,1.052792,1.045701,-4.199024,1576.7705,305.8272,112.67461,0.176189227163689,0.5768720703500492,0.8798080638411783,buena,754.5743069217527
179.91517597374627,-0.1201126665770396,PSF,0.107406,0.092707,0.117058,-0.355591,-1.03883,2179.0278,598.723,210.98997,0.0,-0.15979003854993223,0.2532214303879776,buena,
179.90875668562472,-0.1145697607560288,REX,2.20949,3.380436,6.521335,15.107693,10.757848,1188.1469,320.9125,124.994415,0.12243684573199615,0.4617016944184087,0.7134094808492932,buena,524.366327596599
179.91060410868093,-0.1186339694319807,PSF,0.130203,0.142719,0.155033,0.175022,-1.223435,2183.4673,586.563,194.58469,0.0,0.09965200784141004,0.08985589246570669,buena,
