objid,ra,dec,z,class,distancia_Mpc,distancia_años_luz,velocidad_recesion_km_s
1237664106315579689,150.13524611681,12.755220494439,0.06404459,GALAXY,274.286929395746,894723963.6889234,19200.085057702217
1237667113873834099,150.136353048051,28.6670059303993,0.09017748,GALAXY,386.207548363512,1259809022.7617762,27034.52838544584
1237658424086429825,150.136708415292,6.393983606024,0.2062964,GALAXY,883.5157833221599,2882028485.1968856,61846.104832551195
1237667536933552357,150.137116355593,20.1745717769896,0.1293885,GALAXY,554.1385207418999,1807599854.6600776,38789.69645193299
1237667542290661616,150.137146500759,21.2110724455711,0.1401134,GALAXY,600.07057978196,1957430231.2487533,42004.940584737196
1237671124841005277,150.154481670809,15.0365874978451,0.2260384,GALAXY,968.0658219769599,3157830711.288843,67764.6075383872
1237667254002188383,150.155074434134,25.2499563369022,0.07472683,GALAXY,320.03628634640194,1043958366.0619631,22402.540044248137
1237661068711428370,150.155450565948,11.7580110434119,0.1424113,GALAXY,609.9119096282199,1989532649.2072532,42693.833673975394
1237658492803285148,150.155534587337,8.26212728490168,0.1207018,GALAXY,516.93556152892,1686243801.707337,36185.4893070244
1237658492803285158,150.155615336467,8.31118895399637,0.1205979,GALAXY,516.49058386626,1684792284.57174,36154.340870638196
1237668289618378933,150.155785019558,16.9929258269661,0.1113591,GALAXY,476.92311870954,1555723213.2305195,33384.6183096678
1237667254539124838,150.156155676704,25.57577353454,0.1116435,GALAXY,478.1411326389,1559696374.6680918,33469.879284723
1237661064416526617,150.156293452346,9.87178525584354,0.05585635,GALAXY,239.21874944868998,780331560.7016267,16745.3124614083
1237667429560942684,150.156463661426,22.4968874247363,0.07080441,GALAXY,303.23754444485394,989160869.9791136,21226.628111139777
1237670965926822026,150.157002564598,17.074342170822,0.2396072,GALAXY,1026.17759203568,3347391305.220388,71832.43144249759
1237671124304134256,150.173687941832,14.6248581447897,0.07875746,GALAXY,337.298464560524,1100267591.3964293,23610.89251923668
1237667538007425347,150.173872627985,21.1533743102623,0.2896632,GALAXY,1240.5548960020799,4046690070.758785,86838.84272014559
1237667212126519382,150.174484947586,25.954625697466,0.1615196,GALAXY,691.74796998824,2256481878.101639,48422.3578991768
1237667293194158211,150.174529801149,23.2094675015987,0.09782204,GALAXY,418.94728311677596,1366606037.5269232,29326.30981817432
1237665367426269361,150.17500943277,26.7009887574933,0.1144298,GALAXY,490.07415729212,1598621901.0868955,34305.1910104484
1237661064416526446,150.175754231284,9.87176481675444,0.05634227,GALAXY,241.299823037138,787120022.7471441,16890.98761259966
1237658297919733934,150.175863364874,4.91801105411344,0.1228489,GALAXY,526.13105276566,1716239494.121583,36829.173693596196
1237661066027204801,150.175947321108,10.9924744194137,0.2936851,GALAXY,1257.7796858139398,4102877335.1250715,88044.57800697579
1237661068711493756,150.176126938239,11.7195141924418,0.2071893,GALAXY,887.33985026142,2894502591.552752,62113.789518299396
1237658300067283226,150.19298561814,6.65595265585113,0.09349109,GALAXY,400.39890960284595,1306101243.1244836,28027.923672199217
1237651801234211006,150.19312788867,0.208056260464426,0.1338845,GALAXY,573.3937620442999,1870410451.7885063,40137.56334310099
1237667540679917803,150.193151288048,19.9416912316128,0.1094042,GALAXY,468.5507719074799,1528412617.9621994,32798.55403352359
1237648722291458220,150.193563081703,0.782649321210007,0.09769482,GALAXY,418.40243173810796,1364828732.329708,29288.17022166756
1237670965926821987,150.193737733329,17.1693881605336,0.1238212,GALAXY,530.29517000728,1729822844.5637474,37120.6619005096
1237658423549559026,150.193848097586,6.01789424205168,0.2158657,GALAXY,924.49869715558,3015714750.121502,64714.9088008906
1237665369037078638,150.193863436675,27.9477040588086,0.117698,GALAXY,504.07103888119997,1644279728.8304744,35284.972721684
1237651754534175083,150.193925792949,2.55126073099679,0.1068148,GALAXY,457.46102061112,1492237849.2334733,32022.271442778398
1237670965926821975,150.19392857132,17.1200340244853,0.0566587,GALAXY,242.65501342977996,791540653.8079423,16985.850940084598
1237654604247662664,150.194133189761,3.22774917042578,0.1248698,GALAXY,534.7860610281199,1744472131.0737271,37435.024271968396
1237671261742891189,150.194144429668,14.8727480485933,0.07768937,GALAXY,332.72410275387796,1085346023.1831498,23290.687192771456
1237667429024006290,150.194282570777,22.1813112185383,0.127842,GALAXY,547.5152487948001,1785994741.5686378,38326.067415636004
1237654668661948601,150.194604028347,-1.17717877108019,0.1222148,GALAXY,523.41536137112,1707380908.7925932,36639.0752959784
1237667254539124926,150.19466326294,25.6304431357551,0.2665377,GALAXY,1141.51417475238,3723619238.042264,79905.9922326666
1237658424623301376,150.194763641909,6.98902069280386,0.1194553,GALAXY,511.59711440182,1668829787.178737,35811.7980081274
1237648721754587348,150.195223477453,0.244655306129135,0.06573609,GALAXY,281.53120000584596,918354774.4190695,19707.18400040922
1237658297919799306,150.195388125,4.93392391849185,0.1233469,GALAXY,528.26386196686,1723196717.7358973,36978.4703376802
1237667542827597958,150.195412308353,21.6704227681655,0.1472038,GALAXY,630.4369861277199,2056485448.7486224,44130.5890289404
1237667254002253923,150.207232905561,25.3084535290725,0.075137,GALAXY,321.7929416678,1049688575.7203636,22525.505916746
1237667430097879112,150.20745247659,22.9753882766908,0.1287262,GALAXY,551.30205581428,1798347306.0661814,38591.143906999605
1237671124841005205,150.207500684735,15.0940690225154,0.1703339,GALAXY,729.49740802466,2379620544.976441,51064.8185617262
1237658425160237230,150.207655044339,7.42385162818664,0.1260777,GALAXY,539.9591940283799,1761346890.9205751,37797.143581986595
1237664105241837679,150.207995528371,11.8973214635016,0.07778244,GALAXY,333.12269824053595,1086646241.6606283,23318.588876837515
1237660670352687331,150.208101844448,10.4442285050501,0.06061472,GALAXY,259.597655711168,846807552.92983,18171.83589978176
1237660670352687332,150.20901773346,10.4463710250618,0.2754938,GALAXY,1179.87090665372,3848738897.504435,82590.9634657604
1237654604247662871,150.209424003487,3.23348835991871,0.1026999,GALAXY,439.83793510505996,1434751344.3127055,30788.655457354198
1237667782820429971,150.209656350198,18.8330040336895,0.189218,GALAXY,810.3732759691999,2643437626.21153,56726.129317843996
1237658423549558948,150.227068230232,5.97514281372933,0.09186069,GALAXY,393.416314981086,1283324019.4683025,27539.142048676018
1237648721217716396,150.227080685373,-0.0311082409736053,0.09491993,GALAXY,406.51827325554194,1326062607.359578,28456.279127887938
1237667537470554230,150.227374411641,20.5865666165988,0.2063767,GALAXY,883.85968809898,2883150302.5788727,61870.1781669286
1237654605321404762,150.227545179754,4.08298574011332,0.2168905,GALAXY,928.8876587407,3030031542.8121634,65022.136111849
1237671125377941890,150.227766411554,15.4163494040263,0.2316775,GALAXY,992.2166741185,3236610790.974547,69455.167188295
1237651800697340062,150.227828018902,-0.310571244572782,0.08794625,GALAXY,376.65174941975,1228638006.6072245,26365.6224593825
1237658297919799514,150.227844978925,4.92088469168119,0.1231323,GALAXY,527.34478394562,1720198685.2306123,36914.1348761934
1237665368500142279,150.228281455443,27.5672428007711,0.1157999,GALAXY,495.94195224505995,1617762648.2233856,34715.9366571542
1237660669815816300,150.228508188832,10.0049016259971,0.1599282,GALAXY,684.9324025930799,2234249497.258627,47945.268181515596
1237654670272561197,150.228572756663,0.0435252017769071,0.09931388,GALAXY,425.33645998167196,1387447532.460214,29773.552198717036
1237651800160469245,150.229201592026,-0.727848376931669,0.1688969,GALAXY,723.3430971368599,2359545182.860437,50634.0167995802
1237658300604219690,150.229396534946,7.16770154858175,0.166015,GALAXY,711.000641641,2319284093.032942,49770.04491487
1237667254539124890,150.243679462457,25.5972945059287,0.1156767,GALAXY,495.4143175189799,1616041503.7469125,34679.002226328594
1237658297919799524,150.243854340966,4.92444640742624,0.1229225,GALAXY,526.4462631214999,1717267710.3023326,36851.238418504996
1237667538007490759,150.244114508637,21.1122723120498,0.1811875,GALAXY,775.9806569125,2531248902.848575,54318.645983874994
1237654605321404767,150.244309502459,3.96003189375858,0.2278037,GALAXY,975.62615949278,3182492532.265448,68293.8311644946
1237671261206020266,150.244395287925,14.3310252735455,0.1715204,GALAXY,734.5788901877598,2396196339.7924724,51420.52231314319
1237665096855912594,150.244457121212,28.9037065126569,0.08626278,GALAXY,369.44186928733194,1205119377.6152768,25860.930850113236
1237651753997303960,150.244572864748,2.19429246635929,0.1094691,GALAXY,468.82872234354,1529319292.2846274,32818.0105640478
1237651736280825964,150.245305685592,1.84805173273687,0.124199,GALAXY,531.9131927306,1735100834.6872172,37233.923491142
1237667253465317539,150.245310980966,24.7445115004509,0.1430662,GALAXY,612.71668221028,1998681817.3699336,42890.1677547196
1237667113336963483,150.245415410933,28.2109247857103,0.1866617,GALAXY,799.42528367798,2607725275.3575706,55959.7698574586
1237664105241837718,150.245767411304,11.9140026347085,0.2072722,GALAXY,887.6948901866799,2895660731.78895,62138.64231306759
1237667113336897862,150.246063366052,28.1079247513065,0.1866565,GALAXY,799.4030133810999,2607652629.649148,55958.210936676995
1237665369037144267,150.260525754876,28.0711419205601,0.1169837,GALAXY,501.01187098478,1634300723.1523523,35070.8309689346
1237660670352752813,150.260827900214,10.4950971891358,0.1653928,GALAXY,708.3359149643201,2310591754.613612,49583.5140475024
1237671123767263376,150.261401553288,14.15042008012,0.07017779,GALAXY,300.553888015826,980406782.7076243,21038.77216110782
1237651752386691199,150.261420220187,0.870338221089778,0.134562,GALAXY,576.2953247627999,1879875349.3762531,40340.67273339599
1237665096855912620,150.26163702897,28.886891730471,0.1020348,GALAXY,436.98947847911995,1425459678.7988894,30589.263493538398
1237667113336963234,150.261721321875,28.1704392067635,0.1800221,GALAXY,770.9895407617399,2514967881.9647956,53969.26785332179
1237667113336963277,150.262527256741,28.2109802144784,0.1827452,GALAXY,782.65189565288,2553010483.619694,54785.6326957016
1237667733957640382,150.262586220537,17.8242239656082,0.1390273,GALAXY,595.4190856586199,1942257057.4184182,41679.33599610339
1237654599952892036,150.262611534222,3.04551518831102,0.08000698,GALAXY,342.649845590812,1117723796.3172288,23985.48919135684
1237658423549558974,150.262690508977,6.12477726556905,0.07510397,GALAXY,321.651482455118,1049227135.768595,22515.60377185826
1237667536396746933,150.262822277884,19.7244555630516,0.1705562,GALAXY,730.4494632162799,2382726149.011505,51131.462425139594
1237648721217716445,150.280206118054,-0.0440685941959203,0.08847246,GALAXY,378.90537498152395,1235989333.1897311,26523.376248706678
1237658492803350763,150.280401928953,8.27385397652349,0.1267212,GALAXY,542.71514326728,1770336797.3378675,37990.0600287096
1237648722828329142,150.281183973859,1.21346076325529,0.09213153,GALAXY,394.57625482858197,1287107743.2508345,27620.337838000738
1237660670352753202,150.281282448493,10.4272198283553,0.1613613,GALAXY,691.0700107582201,2254270375.0933137,48374.9007530754
1237671261206020301,150.281723438911,14.4167815544488,0.07752296,GALAXY,332.01141042622396,1083021220.8103426,23240.79872983568
1237658493340221623,150.281841008492,8.8384547608989,0.2543853,GALAXY,1089.46849094382,3553846217.4587407,76262.79436606739
1237661064953462879,150.282290591624,10.1246993362378,0.1611015,GALAXY,689.9573524641,2250640883.7378945,48297.014672487
1237651752386691219,150.282336332176,0.853217998119072,0.1239753,GALAXY,530.9551416898199,1731975672.1921926,37166.859918287395
1237658300067348670,150.282727633525,6.64866996377688,0.1242598,GALAXY,532.1735838941199,1735950230.662619,37252.1508725884
1237664105241837777,150.28284822663,11.9932195500147,0.1163116,GALAXY,498.1334351130399,1624911265.3387363,34869.3404579128
1237667211589648503,150.302535069529,25.4795237624778,0.1643193,GALAXY,703.73838348342,2295594606.922916,49261.6868438394
1237661065490333945,150.302559982022,10.6226925066219,0.1063814,GALAXY,455.60487702115995,1486183108.8430238,31892.341391481197
1237658300067348795,150.3027032621,6.69270128449168,0.2055009,GALAXY,880.1088561744599,2870915088.8410883,61607.61993221219
1237667112800026811,150.302873643081,27.7397838394465,0.2449281,GALAXY,1048.96567331814,3421726026.363773,73427.5971322698
1237648721217716499,150.30310222868,-0.0888959258192594,0.09508175,GALAXY,407.21130776345,1328323285.9243739,28504.7915434415
1237660670889623778,150.303186972625,10.8210555333749,0.077399,GALAXY,331.48052081059996,1081289458.884177,23203.636456742
1237665126920224811,150.303512635287,28.8170632879535,0.09112833,GALAXY,390.27980063050194,1273092709.6566973,27319.586044135136
1237667536933683346,150.303918205937,20.2039541343131,0.2101289,GALAXY,899.92942039766,2935569769.337167,62995.0594278362
1237654602100375854,150.304209669114,4.55228240749431,0.2297754,GALAXY,984.0704564847599,3210037829.053287,68884.93195393319
1237667113336963400,150.304330604445,28.1740880549941,0.1863208,GALAXY,797.96529440752,2602962790.3573303,55857.5706085264
1237660669815881877,150.304391978741,10.0925812391086,0.1638484,GALAXY,701.7216367909599,2289015979.212111,49120.5145753672
1237664106315645182,150.304459287311,12.6530713721111,0.1488423,GALAXY,637.45427101962,2079375832.0660005,44621.7989713734
1237667212126584925,150.304634991226,25.9247195496102,0.1899873,GALAXY,813.66799508262,2654184999.9595065,56956.7596557834
1237658492803350798,150.304641505343,8.42621015431796,0.2581413,GALAXY,1105.5544976902202,3606318771.465498,77388.8148383154
1237653664722124941,150.331545461693,1.92125201189923,0.09853781,GALAXY,422.012746654814,1376605579.5880034,29540.89226583698
1237651752386691255,150.331783832809,0.969214330453772,0.09412882,GALAXY,403.130147377708,1315010540.7460835,28219.11031643956
1237660583906574455,150.331821133829,8.15584290688587,0.1433434,GALAXY,613.90386034396,2002554392.4419975,42973.2702240772
1237667783357432280,150.332003991589,19.2825481610727,0.2106099,GALAXY,901.9894228590599,2942289497.3662534,63139.259600134195
1237667735031447771,150.332779428996,18.6315668338838,0.09764305,GALAXY,418.1807138016699,1364105488.4210472,29272.649966116896
1237654605858341129,150.332957155212,4.48061947464798,0.08279762,GALAXY,354.601457376428,1156709953.961908,24822.10201634996
1237661065490333744,150.332958644419,10.7371087001146,0.2288458,GALAXY,980.0892126425199,3197051011.6398997,68606.24488497639
1237664105241903110,150.333038164829,11.862764946956,0.1535087,GALAXY,657.4392928197799,2144566973.178122,46020.75049738459
1237667538544427253,150.33341154209,21.4726476253987,0.0696476,GALAXY,298.28321711144,972999854.2175174,20879.8251978008
1237654606395212061,150.333497905784,4.80921541223738,0.2063036,GALAXY,883.54661911784,2882129071.562394,61848.2633382488
1237654669735755916,150.333505333354,-0.369280204719841,0.1378106,GALAXY,590.2082644636399,1925259358.6803935,41314.5785124548
1237660669278945508,150.333556958192,9.5774369671036,0.05893033,GALAXY,252.38383544930198,823276071.2356231,17666.86848145114
1237667536396747007,150.351202776006,19.842453260729,0.2949595,QSO,1263.2376216492999,4120681121.820016,88426.63351545099
1237667736105320644,150.351290330085,19.5725699410207,0.07237109,GALAXY,309.947242274846,1011047904.3005477,21696.30695923922
1237651735744020766,150.351680352723,1.63449031808058,0.0814577,GALAXY,348.86291580037994,1137990831.3408394,24420.404106026595
1237658424623366315,150.351868803221,6.82067697208067,0.1078265,GALAXY,461.79387817910003,1506371630.6202242,32325.571472537
1237648722828394502,150.352060733817,1.12323743985946,0.09216689,GALAXY,394.727692847366,1287601734.0681078,27630.93849931562
1237667255076126859,150.352772258129,26.0986155893006,0.1437104,GALAXY,615.4756293737598,2007681503.0172045,43083.29405616319
1237667781209751782,150.353233959072,17.5514726555067,0.07074118,GALAXY,302.966746200292,988277526.1053525,21207.67223402044
1237651752386756734,150.353631022175,1.0080444424569,0.09321939,GALAXY,399.235286590866,1302305504.8594048,27946.47006136062
1237661063879655560,150.36315009866,9.29891438789323,0.1146613,GALAXY,491.06561377822,1601856032.1445537,34374.5929644754
1237667210515775652,150.363332688546,24.5929569641171,0.1491325,GALAXY,638.6971248955,2083430021.409121,44708.798742685
1237651801234276482,150.363788718501,0.103116349078086,0.1853262,GALAXY,793.70567185428,2589067901.588661,55559.3970297996
1237665097392915095,150.363908087618,29.4230103678424,0.2499048,GALAXY,1070.2796322571198,3491252160.4227247,74919.57425799839
1237648721754652783,150.363947948974,0.348504993864681,0.2315607,GALAXY,991.71644898858,3234979056.600748,69420.1514292006
1237661068711559311,150.363989026568,11.793348216997,0.07785262,GALAXY,333.4232615934279,1087626679.317762,23339.628311539956
1237667541753790698,150.364002828356,20.8898233681282,0.06656317,GALAXY,285.073376379598,929909353.7502488,19955.13634657186
1237654601026699515,150.364201323527,3.90018437219692,0.2608367,GALAXY,1117.0982204229797,3643974395.0197597,78196.87542960858
1237658300067414155,150.364404829026,6.7304670591184,0.09396164,GALAXY,402.41415733301596,1312674981.220298,28168.99101331112
1237665097392915168,150.379831838386,29.4830933013834,0.2945555,GALAXY,1261.5073908917002,4115037109.088726,88305.517362419
1237661066027270310,150.379895764885,11.1270112630409,0.1490392,GALAXY,638.29754437648,2082126589.7560778,44680.8281063536
1237665097392914572,150.379967940286,29.4427158953158,0.2489922,GALAXY,1066.37119515468,3478502838.594566,74645.9836608276
1237665097929851042,150.380420255747,29.7624035600317,0.1450097,GALAXY,621.04020566918,2025833150.892865,43472.814396842594
1237654605858406528,150.380421094953,4.486824681257,0.08094978,GALAXY,346.687621725132,1130895022.0673804,24268.13352075924
1237661069248430261,150.380462591565,12.1169444266991,0.05435361,GALAXY,232.78289061533397,759337789.1872194,16294.802343073377
1237671261742956735,150.380908598671,14.8759523708194,0.07832491,GALAXY,335.44596130755394,1094224725.785241,23481.217291528777
1237667783357431877,150.381669505549,19.369684487588,0.1889632,GALAXY,809.28203142208,2639877986.498825,56649.742199545595
1237648721217781939,150.381782109522,-0.17423776031247,0.105979,GALAXY,453.8814986626,1480561448.637401,31771.704906381998
1237648721217781947,150.382313044992,-0.186082428125764,0.08745652,GALAXY,374.55435855608795,1221796317.609959,26218.805098926157
1237654602100441340,150.39384340049,4.64183424345592,0.2098331,GALAXY,898.6625831251399,2931437346.1542063,62906.3808187598
1237665367426400311,150.394217469176,26.7669744284961,0.09107285,GALAXY,390.04219369379,1272317635.829143,27302.9535585653
1237661066027270378,150.394880342881,11.0861141394161,0.284427,GALAXY,1218.1295635937997,3973538636.4429746,85269.06945156599
1237648720144039974,150.395066715799,-1.03673732439499,0.09419063,GALAXY,403.394864118122,1315874046.7533138,28237.64048826854
1237651752923627532,150.395460281264,1.25044413268873,0.1730369,GALAXY,741.0736796528599,2417382343.027629,51875.15757570019
1237654669198884955,150.395486625344,-0.773975445373154,0.1368486,GALAXY,586.0882595408399,1911819902.6222198,41026.178167858794
1237667782820495406,150.39569752145,18.9042888015039,0.1638668,GALAXY,701.80043937992,2289273033.257299,49126.0307565944
1237667113336963355,150.396519822553,28.1865854401269,0.1143652,GALAXY,489.79749168088,1597719417.8630307,34285.8244176616
1237654605858406536,150.408086281807,4.38033481949471,0.1899318,GALAXY,813.43030249092,2653409646.725381,56940.1211743644
1237667733957640313,150.408625869699,17.7847929300753,0.06980876,GALAXY,298.97342500474394,975251312.3654747,20928.139750332077
1237658300067414208,150.408960014861,6.73788914491747,0.09369237,GALAXY,401.260941402078,1308913190.8535783,28088.26589814546
1237671125378007136,150.409000466429,15.5062912525239,0.08461329,GALAXY,362.377516979526,1182075460.3872137,25366.426188566817
1237665097929851022,150.409596375028,29.892029160061,0.1833105,GALAXY,785.0729338886999,2560907910.344939,54955.10537220899
1237671260669214862,150.409711755121,14.0294827751436,0.07110214,GALAXY,304.5126474237159,993320255.8961613,21315.885319660116
1237651754534240340,150.410640113662,2.58724022644119,0.1047655,GALAXY,448.6843822657,1463608454.9507134,31407.906758598998
1237654602100441253,150.422245190019,4.59125072703861,0.2076465,GALAXY,889.2979232870999,2900889825.76252,62250.854630097
1237654606395277493,150.422349164813,4.86798972240092,0.2076472,GALAXY,889.3009212116799,2900899604.9925,62251.064484817594
1237671260132278526,150.422560576158,13.4957778411985,0.2495096,GALAXY,1068.58708969424,3485731086.5826106,74801.0962785968
1237658299530543280,150.422699078008,6.37178145594176,0.1619469,GALAXY,693.57798880686,2262451399.4879775,48550.4592164802
1237654670809497919,150.423257963337,0.463014034880488,0.09836945,GALAXY,421.29170296583,1374253535.0745375,29490.419207608098
1237648721217782065,150.423446041651,-0.1735985057656,0.0876964,GALAXY,375.58170448216,1225147520.0208058,26290.719313751197
1237667734494576730,150.423790499813,18.3874261839812,0.1319931,GALAXY,565.2933698291399,1843986972.3826544,39570.5358880398
1237653665259061346,150.424397622018,2.42210656443145,0.1232661,GALAXY,527.91781581534,1722067915.1896389,36954.247107073796
1237658423012753571,150.424559998357,5.61721412912478,0.1217799,GALAXY,521.55279365706,1701305212.9093297,36508.6955559942
1237658423549689947,150.436266713427,6.1830081354814,0.120538,GALAXY,516.2340471772,1683955461.8920262,36136.383302404
1237667733957705732,150.436313303472,17.8109319827072,0.07068096,GALAXY,302.708839031424,987436232.9205052,21189.61873219968
1237667254539256028,150.436595093174,25.7050592270147,0.2941315,GALAXY,1259.6915051461,4109113689.7865787,88178.405360227
1237648720680911009,150.436880891942,-0.622839859316324,0.1900898,GALAXY,814.10697689612,2655616958.6351438,56987.4883827284
1237671260132278541,150.437258849404,13.5134234499391,0.2347341,GALAXY,1005.3073259345399,3279312497.198469,70371.5128154178
1237651754534240503,150.43731852387,2.64312941196584,0.1047491,GALAXY,448.61414517554,1463379341.5626113,31402.9901622878
1237671260132278454,150.437494756892,13.5084580327115,0.08956765,GALAXY,383.59579929690995,1251289497.3065202,26851.705950783697
1237667209978904718,150.43785228294,24.1475714403879,0.2401069,GALAXY,1028.3176819108598,3354372278.3932247,71982.2377337602
1237653664185319935,150.438327439916,1.48489806674524,0.279714,GALAXY,1197.9449656716001,3907696478.0207596,83856.14759701201
1237671262279893149,150.438414690705,15.2917847851404,0.1851532,GALAXY,792.9647562080798,2586651034.7507563,55507.53293456559
1237667212126585011,150.438669762986,25.9270014537594,0.1324158,GALAXY,567.10368800052,1849892230.2576964,39697.2581600364
1237665369574146055,150.438770190512,28.5584238136148,0.1134692,GALAXY,485.96014821848,1585202003.4886818,34017.2103752936
1237661068174688278,150.438803077173,11.1966968221862,0.2946498,GALAXY,1261.91125416012,4116354511.0703115,88333.78779120841
1237654668662014267,150.438931979979,-1.18274462329096,0.0661617,GALAXY,283.35398097798,924300685.9501706,19834.7786684586
1237654600489828526,150.447784099731,3.42733733923825,0.2254322,GALAXY,965.4696192906799,3149361898.126198,67582.8733503476
1237648721217782018,150.447978998306,-0.161328068862352,0.06505554,GALAXY,278.61657490167596,908847267.329267,19503.160243117316
