objid,ra,dec,z,class
1237648720693559942,179.294282577632,-0.515540564750229,0.08323594,GALAXY
1237674650465271943,179.297241106253,0.174964098605647,0.1300412,GALAXY
1237674651002142892,179.303126318696,0.620669982687135,0.1305996,GALAXY
1237674649391530138,179.303384221203,-0.745400615435829,0.08410374,GALAXY
1237648722304237719,179.401100593765,0.80510725418881,0.07756986,GALAXY
1237674651002208317,179.401783370611,0.616485261697382,0.2001802,GALAXY
1237674650465337433,179.403075198286,0.125647016099121,0.1073451,GALAXY
1237674650465337432,179.406479620522,0.125477958930942,0.1075168,GALAXY
1237648721230495913,179.417049789717,-0.0172726710772197,0.1689182,GALAXY
1237648721767366750,179.422251735669,0.283772478879636,0.1082572,GALAXY
1237674650465337462,179.422958194645,0.0110343452004899,0.1261935,GALAXY
1237648722304172292,179.316507085334,0.744635803252736,0.2092305,GALAXY
1237648720156688567,179.316948292329,-0.95414078117409,0.1449492,GALAXY
1237648722304172314,179.3294389674,0.802547768684908,0.1231788,GALAXY
1237648720693559966,179.331360061269,-0.42259961375005,0.1299689,GALAXY
1237648720693690377,179.541880151143,-0.540053517940717,0.1244486,GALAXY
1237674650465337599,179.543904459383,0.0817086900160086,0.1398467,GALAXY
1237648721767432283,179.546842053932,0.228272792507808,0.1060249,GALAXY
1237648720156819593,179.547133449233,-0.856222891673192,0.1633517,GALAXY
1237648721767432297,179.549987958701,0.339310857483314,0.132967,GALAXY
1237674649391661228,179.559324089158,-0.80623593865246,0.1454952,GALAXY
1237648720156819613,179.559524758125,-0.978145294205287,0.1214892,GALAXY
1237648722304303507,179.660368086962,0.708675880873881,0.1998285,GALAXY
1237674651002273952,179.66342824152,0.434725202108923,0.1332267,GALAXY
1237674651002273964,179.670002251752,0.609440421816792,0.09558997,GALAXY
1237674651539144963,179.67114183875,0.842571491868881,0.06464712,GALAXY
1237674651002273976,179.674783032127,0.423059314432679,0.1396352,GALAXY
1237674649928532220,179.675311003166,-0.214217552564453,0.09471276,GALAXY
1237648721767432395,179.676287019597,0.394408034089641,0.08663627,GALAXY
1237648722304303533,179.679239917394,0.695724339583257,0.1995403,GALAXY
1237648720693690699,179.679537625813,-0.611460447435868,0.1786333,GALAXY
1237674651002273983,179.68114404013,0.552395727671568,0.09472753,GALAXY
1237648721767432405,179.681152591563,0.245156886507892,0.1255717,GALAXY
1237648722304368648,179.685735469704,0.826282302916566,0.2020522,GALAXY
1237648720693756115,179.686409850599,-0.602918390468907,0.1767099,GALAXY
1237674651002273992,179.687074813854,0.58906019725823,0.09539797,GALAXY
1237648720693952624,180.162833286509,-0.494806648609194,0.08187429,GALAXY
1237648721230823541,180.166423852426,-0.13440996922395,0.07988428,GALAXY
1237648721230823542,180.167809561352,-0.133362604203782,0.162943,GALAXY
1237648721767694502,180.16937195354,0.398115512966525,0.08121167,GALAXY
1237648721767694500,180.169475726512,0.229540351895452,0.1084199,GALAXY
1237648721230823554,180.170477715339,-0.0391871008640089,0.09409562,GALAXY
1237674651002536077,180.173810096632,0.613010230854521,0.1248876,GALAXY
1237674649928794219,180.176735646197,-0.231122264616218,0.08058569,GALAXY
1237674651002536086,180.182791222999,0.620998820847324,0.1100556,GALAXY
1237648720157081835,180.18352940828,-0.91348388631281,0.2059249,GALAXY
1237674651539406941,180.183629631168,0.931519782941734,0.1255528,GALAXY
1237648720157081836,180.183668773048,-0.91436231624101,0.2061057,GALAXY
1237648721231085688,180.768474662838,-0.124293051176338,0.1222394,GALAXY
1237674649392185490,180.777934385932,-0.808646583149373,0.1142007,GALAXY
1237648721231085704,180.783367018545,-0.0673266352594998,0.07526869,GALAXY
1237648721767956514,180.791316291226,0.319245418718656,0.08648984,GALAXY
1237674651539669079,180.792302142908,0.928151309521673,0.2419445,GALAXY
1237648721231085718,180.805720540467,-0.162733109332532,0.1099264,GALAXY
1237674651539669097,180.809173556454,0.847396989717124,0.07806277,GALAXY
1237674649929056397,180.809712867274,-0.213867370404757,0.1613978,GALAXY
1237674651539669184,180.810862870361,0.872505263789034,0.07783926,GALAXY
1237648721231085724,180.813988692598,-0.188706136434217,0.1108167,GALAXY
1237674649929056409,180.817319672921,-0.304877278125535,0.1790947,GALAXY
1237674651539603492,180.688002475137,0.99564013479172,0.08225957,GALAXY
1237674649928991005,180.69267738349,-0.247228310746209,0.09409438,GALAXY
1237648721767891077,180.693793815617,0.367665133316295,0.07746531,GALAXY
1237674649928991006,180.694336321171,-0.247548700853867,0.09361058,GALAXY
1237648722304761998,180.703672218188,0.691482635912925,0.08188177,GALAXY
1237648720157278404,180.710228082149,-0.939910622106011,0.09908894,GALAXY
1237648720157278410,180.710467535979,-0.870588577805775,0.1149253,GALAXY
1237674649392119951,180.712066948192,-0.804148992051358,0.09839684,GALAXY
1237648722304172241,179.245283694649,0.677268711442571,0.133049,GALAXY
1237674649391464629,179.248361882345,-0.765270525979414,0.1414765,GALAXY
1237674651002077394,179.25044221717,0.452720075386,0.1310893,GALAXY
1237674650465271926,179.261998650496,0.154762367168118,0.227986,GALAXY
1237674649928270017,179.041194618721,-0.32581333294161,0.2601052,GALAXY
1237674650465140935,179.042820697514,0.113781728032906,0.1291703,GALAXY
1237674649928270199,179.044665713675,-0.251743649715419,0.226077,GALAXY
1237674649928270001,179.045049512819,-0.350228520078525,0.2562974,GALAXY
1237648720693428411,179.048009828067,-0.549562724679959,0.1628183,GALAXY
1237674649928270027,179.048067621115,-0.210241642636999,0.1121517,GALAXY
1237674649391399107,179.049446191059,-0.662987737951192,0.10483,GALAXY
1237674649928270041,179.05179816781,-0.22483660879515,0.1056141,GALAXY
1237648721767170320,179.054722941691,0.379439315600606,0.227271,GALAXY
1237648720156557343,179.054956796471,-0.984921166663792,0.1207669,GALAXY
1237674649391399113,179.059214066065,-0.661804660433045,0.1054812,GALAXY
1237674649391399120,179.064212709518,-0.743437306829329,0.1064943,GALAXY
1237648721230299380,179.065215219935,-0.20552154753775,0.1324044,GALAXY
1237648721230299182,179.01350142748,-0.0434682443338103,0.07723518,GALAXY
1237674650465140907,179.018265579766,0.199327421041301,0.07731517,GALAXY
1237648720693428272,179.021773985461,-0.512797454496176,0.1059328,GALAXY
1237674649928270612,179.022586500689,-0.227815276124451,0.2032114,GALAXY
1237648720693428393,179.025961751945,-0.515562654779728,0.1069132,GALAXY
1237674651538882717,179.028315331489,0.991583101303978,0.0659776,GALAXY
1237648721767170243,179.028416583965,0.403910448528916,0.07831088,GALAXY
1237648722304041090,179.029259448329,0.706290654629854,0.1030932,GALAXY
1237674651002012195,179.029645284706,0.485680093896816,0.129668,GALAXY
1237648721230299335,179.030877579112,-0.173326128683137,0.1335168,GALAXY
1237648720693428467,179.032685469432,-0.507183018967975,0.2619513,GALAXY
1237674649928270686,179.037822359684,-0.377661479279348,0.246603,GALAXY
1237674649391792314,179.927055628861,-0.696167588416621,0.1694648,GALAXY
1237648721230692532,179.928178814,-0.0478116591307641,0.1081091,GALAXY
1237648721230692538,179.929061350764,-0.040068657319958,0.1089733,GALAXY
1237648722304434307,179.934765077323,0.635369672774249,0.1029183,GALAXY
1237674651539275963,179.9368681473,0.941235513865367,0.1008688,GALAXY
1237674651539275826,179.938755560939,0.922076563869941,0.2396138,GALAXY
1237674649391792870,179.939198370207,-0.632091653032469,0.1708537,GALAXY
1237674651002405033,179.941345958926,0.579030192435545,0.1053215,GALAXY
1237674649928663343,179.942313964925,-0.333786767805644,0.1543516,GALAXY
1237648721230692563,179.942558479762,-0.132848607673779,0.07565793,GALAXY
1237674649928663256,179.953436910914,-0.418275939378755,0.1632874,GALAXY
1237648720693756163,179.718015380018,-0.530204164688646,0.1250898,GALAXY
1237674649391726670,179.719328670179,-0.753523409905133,0.07556359,GALAXY
1237648720156885196,179.727414552208,-0.905394567259694,0.165523,GALAXY
1237654670822342804,179.739594959444,0.425552815361058,0.07641456,GALAXY
1237674650465468669,179.740768147452,0.168704454668454,0.1571575,GALAXY
1237648722304368781,179.745396104194,0.775655049991143,0.07580867,GALAXY
1237674649391726692,179.745575957642,-0.734392290631595,0.08152597,GALAXY
1237648720694084394,180.577501607477,-0.467578797983097,0.2280577,QSO
1237674651002667364,180.588996739638,0.619166661383693,0.1095759,GALAXY
1237674651002667157,180.596350448294,0.591682077621069,0.2454045,GALAXY
1237648722304630949,180.302457680028,0.676031162763939,0.2460785,GALAXY
1237648720694018490,180.304823149377,-0.549709310799626,0.2027144,GALAXY
1237674649928859774,180.30565188517,-0.222637883913451,0.1792283,GALAXY
1237648721230889115,180.307077839986,-0.187448506767141,0.1683727,GALAXY
1237674651539472478,180.311491858204,0.939822263469293,0.08527029,GALAXY
1237648722304630815,180.312384759594,0.77884322788252,0.07837124,GALAXY
1237674651002601658,180.315238098015,0.497922471271286,0.08465419,GALAXY
1237674651539472492,180.315807889222,0.897183562454278,0.08521476,GALAXY
1237648720157147371,180.321403887451,-0.978126496646666,0.1792064,GALAXY
1237648721230889124,180.321520412253,-0.0583783202226682,0.1628091,GALAXY
1237674651002601671,180.326573157702,0.540065699021224,0.07698782,GALAXY
1237674649928728738,180.074794251523,-0.215871164232177,0.08146055,GALAXY
1237674651002470467,180.075179578599,0.543608809951124,0.105237,GALAXY
1237674650465599639,180.080146033248,0.134019141044367,0.08671725,GALAXY
1237648721767629507,180.082985806923,0.238359261817516,0.109032,GALAXY
1237648722304499908,180.084992328011,0.797884770611437,0.1398223,GALAXY
1237674649391857718,180.08870950143,-0.693155004887123,0.1792207,GALAXY
1237674649928728755,180.091676657728,-0.231007280715162,0.205534,GALAXY
1237674651002470620,180.093617204362,0.556913938260812,0.1250698,GALAXY
1237674649928728762,180.093984349821,-0.282822294081367,0.1308324,GALAXY
1237648722304499918,180.094835263515,0.794859169653704,0.139797,GALAXY
1237674649929121868,180.909686411474,-0.352760394126972,0.119855,GALAXY
1237674651002864101,180.915388419922,0.595055469083691,0.1620374,GALAXY
1237674650465992812,180.92025753659,0.0088290928277681,0.08435579,GALAXY
1237674649929121880,180.920483669821,-0.325944337709187,0.1303898,GALAXY
1237674651539669142,180.880404011445,0.850941038547223,0.07815591,GALAXY
1237648720157409521,180.8835601959,-0.995705575736485,0.1152978,GALAXY
1237674650465927341,180.889401447634,0.150314047415691,0.160924,GALAXY
1237648720694280340,180.891376787019,-0.582601663881477,0.1701309,GALAXY
1237648721231151114,180.899577350404,-0.15703791306428,0.1095285,GALAXY
1237674651539734603,180.899988114524,0.911548961549309,0.1473754,GALAXY
1237648721230823835,180.245631510448,-0.151259163749183,0.1804112,GALAXY
1237674651539406987,180.253750348289,0.862320140890661,0.08605838,GALAXY
1237674649391923370,180.258134882695,-0.676641147177127,0.07671086,GALAXY
1237648721767694580,180.260009589539,0.260971657325663,0.2510791,GALAXY
1237674649391923378,180.269728031719,-0.787628153007917,0.1407882,GALAXY
1237674650465665257,180.270296877679,0.0797693617979175,0.07960711,GALAXY
1237674649391923377,180.270502547162,-0.782160683699525,0.1406939,GALAXY
1237674649928794307,180.271363401451,-0.328217741592147,0.2034241,GALAXY
1237648721230823771,180.271342244615,-0.0347882546183625,0.1671413,GALAXY
1237674649928925403,180.520881237707,-0.364881296969988,0.2002823,GALAXY
1237648722304696396,180.5234094902,0.661419980131142,0.07826652,GALAXY
1237648720694083715,180.52436307451,-0.431882352517353,0.1206789,GALAXY
1237674651002667289,180.526509278374,0.574638233945544,0.06454135,GALAXY
1237674651539538063,180.5269269619,0.920991347431956,0.1634419,GALAXY
1237674649928925417,180.527986207449,-0.241529736779221,0.2489565,GALAXY
1237674650465796266,180.533969657954,0.0368431984207563,0.09384583,GALAXY
1237674649928925427,180.535224470396,-0.236922242265899,0.09247886,GALAXY
1237648720694083747,180.543947890728,-0.588891689414106,0.09397519,GALAXY
1237648722304696704,180.545883464069,0.692937715181091,0.1301984,GALAXY
1237674649392054444,180.546947182836,-0.707029488185621,0.07675398,GALAXY
1237674651002667155,180.548731594728,0.558602840672102,0.07792728,GALAXY
1237648721230954739,180.549695680274,-0.0521311415521439,0.1092479,GALAXY
1237674650465796272,180.555244592209,0.018632561021223,0.08168501,GALAXY
1237648720694083770,180.562228078034,-0.492016214591892,0.1301625,GALAXY
1237648720157212792,180.562815799448,-0.978921221329372,0.1151203,GALAXY
1237674650465796279,180.568072431863,0.104224406415219,0.07879348,GALAXY
1237648721230954756,180.570336724652,-0.0794074050837575,0.1083459,GALAXY
1237674649928925456,180.570640813689,-0.351534362589622,0.1677295,GALAXY
1237674651002142866,179.26875636859,0.556863793286882,0.09561547,GALAXY
1237648721230299377,179.06897941469,-0.204237577327392,0.1055758,GALAXY
1237674649928270062,179.069841368907,-0.3725161737436,0.1091596,GALAXY
1237674650465140966,179.070528278659,0.177664913449333,0.08543237,GALAXY
1237674650465140958,179.071294728011,0.0556831724475716,0.06500546,GALAXY
1237674649391398998,179.0712759808,-0.747547534919365,0.169245,GALAXY
1237648720156557509,179.071941177664,-0.975030845116808,0.1097207,GALAXY
1237648722304041631,179.074308778803,0.794478023180535,0.2747933,GALAXY
1237674649928270103,179.076812545897,-0.304081634812417,0.06394932,GALAXY
1237674649928270240,179.080096249663,-0.399092057156033,0.2583476,GALAXY
1237648721230364701,179.087886399706,-0.0282571907469539,0.1693009,GALAXY
1237674649391399137,179.087941269932,-0.705910219693548,0.06910618,GALAXY
1237674649928270129,179.094261382626,-0.302737097932605,0.06393917,GALAXY
1237648720156622956,179.094607214861,-0.984512886486426,0.1244986,GALAXY
