ra,dec,type,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z
150.0005157518494,1.709536330445788,REX,0.551391,0.580634,1.192079,1.781577,3.037586,1445.9734,568.57556,95.44156
150.00051603735133,22.33236038861995,REX,1.140666,1.92427,2.87055,5.084695,3.853175,674.21716,210.56308,40.611423
150.00051627754317,21.70121134503508,REX,1.641537,4.112821,11.064279,36.996994,19.721182,630.27966,215.99423,61.423073
150.00051658646927,2.3488921558526403,REX,0.367473,0.321995,0.595923,0.877177,-2.525098,1579.3752,706.454,102.547646
150.00051667841603,14.484171748673306,REX,0.162522,0.286247,0.377719,1.247495,2.12799,1035.7389,446.89944,99.948685
150.00051678021526,-24.705090340010504,REX,0.0,0.0,2.797745,1.833422,-0.106665,0.0,0.0,25.916496
150.00051679351083,15.165084801729233,PSF,0.495295,1.205153,1.862758,2.568229,2.146544,1007.61536,400.59814,49.470245
150.00051684718483,11.2400692787243,REX,0.021943,0.284842,1.420716,10.560026,8.118547,823.99866,255.07907,80.77786
150.00051793769336,-22.48559597561194,REX,0.0,0.0,1.528922,16.017231,11.425632,0.0,0.0,35.412117
150.00051941984438,1.0586559280320769,EXP,0.284174,1.22064,3.192656,10.718028,6.78122,1432.859,495.73898,83.7305
150.00052000189697,-4.283888101974735,PSF,0.172909,0.280969,0.518376,1.627659,1.489026,1252.83,762.21045,100.0863
150.00052055113397,14.548246782389596,REX,0.397575,0.64157,1.964633,6.92145,7.902627,746.8676,281.34454,56.310764
150.0005206474758,6.37732214806009,PSF,0.18225,0.258869,0.185475,30.36201,24.894667,1577.795,774.0841,87.0691
150.00052073032964,-18.946012586365423,REX,0.0,0.0,1.96161,4.168048,3.065362,0.0,0.0,13.875657
150.0005209239868,22.35150867757044,PSF,0.165334,0.18451,0.04984,-0.308226,-2.419629,1402.5117,572.0934,167.0356
150.00052102098024,-6.490272123493194,PSF,0.176542,0.168893,0.617854,1.567629,3.252069,2361.4023,994.94653,250.90327
150.00052161391372,-2.791616601997794,SER,6.392553,16.750652,32.30581,40.549778,25.975218,447.12857,117.30707,30.696167
150.00052181070086,21.59683762882945,PSF,4.118344,17.607891,151.73659,134.74083,83.2261,499.65048,115.94806,35.794056
150.00052199962485,20.015532277879547,REX,0.236511,0.31253,0.947254,2.11034,1.174115,1517.8809,412.62808,75.7517
150.0005223121204,0.9967270405568702,REX,0.296675,0.314511,0.409058,4.097068,3.30219,640.5948,250.59378,32.63844
150.00052279517885,7.4035194856271875,PSF,0.13292,0.400762,0.482254,0.786147,-0.63147,890.6778,286.70142,65.52266
150.00052304123156,12.361037554075068,PSF,0.013811,0.192368,1.149425,4.157649,1.990665,1684.2109,691.58325,130.93146
150.00052339415345,2.703390638153409,EXP,0.823536,2.102885,3.579423,1.905687,0.923331,530.9459,197.74832,47.343914
150.0005234747126,-4.358990472694005,REX,0.226263,0.388962,0.725638,0.932606,1.011059,1317.6831,482.98535,118.46558
150.00052352691054,-3.377924622648384,PSF,0.105627,0.41398,0.955949,1.267445,-0.737318,2312.2385,790.8256,186.19644
150.00052353879175,15.5089290259898,REX,0.347299,0.485538,0.967598,7.704914,8.234378,736.35864,290.73987,48.04388
150.00052393399574,23.88020602079184,PSF,0.205754,0.286874,0.311365,1.62876,1.962471,1622.548,677.5659,101.22316
150.00052393917574,15.389949128257278,PSF,0.41374,0.465977,0.674814,0.249375,0.670768,1599.678,580.77423,66.04955
150.00052394247297,7.664465751215314,PSF,-0.01883,0.088411,1.026073,-0.297609,-1.749312,1192.5957,466.9666,111.77252
150.00052453288544,29.872586144648167,REX,0.378591,0.313624,0.359077,2.470598,3.954371,308.38004,60.891525,5.829964
150.0005264711419,-6.0257928921066135,REX,0.630086,1.01373,1.719318,1.625465,0.94408,722.3843,412.25534,93.11728
150.0005265759039,5.5925063848543575,PSF,0.26985,1.177632,6.517356,1.45423,3.214859,2426.8462,824.04535,134.83337
150.00052702502026,-1.936270064163458,PSF,0.124692,0.117594,0.105698,0.30427,0.66313,1831.8323,571.0596,116.79088
150.00052716934573,8.342047784097662,EXP,0.559077,1.81074,5.210405,14.108068,7.499673,425.02423,165.16348,32.990685
150.0005279637577,0.767679062742799,PSF,0.141111,0.227968,0.623977,-0.046819,-0.005686,2667.9763,1085.9648,194.74512
150.000528002881,1.2889073151546524,REX,0.241014,0.731256,1.126112,3.465223,0.582829,786.80896,246.5343,41.060898
150.00052849725495,-5.857715178108495,REX,0.285659,0.48984,0.745593,2.342326,-0.724199,435.61066,217.5799,39.804966
150.00052868661967,-28.204580874699783,PSF,0.0,0.0,463.5963,297.92355,177.1904,0.0,0.0,11.336206
150.0005290548598,24.96454427289786,REX,0.238921,0.357116,0.481872,0.835421,1.09129,935.62897,246.66298,54.447556
150.0005291307729,5.359375834107564,PSF,0.135732,0.343249,0.715216,-2.146129,-3.606197,1424.7672,564.6378,145.79413
150.00052967266376,20.28324986582335,SER,4.692302,13.816276,28.284136,37.537006,28.811028,320.4702,79.9649,17.06031
150.000530050381,-28.928465279014898,REX,0.0,0.0,5.558887,13.616982,8.500618,0.0,0.0,13.090984
150.00053024089596,18.385866508533255,PSF,0.109183,0.196182,0.262182,2.31173,3.982641,1487.3911,1027.411,110.734184
150.00053058393215,1.572546348970269,REX,0.345245,0.622213,1.210934,1.103274,0.350482,554.7882,181.80573,32.550755
150.00053109040272,-19.64588252356729,PSF,0.0,0.0,27.592941,16.080748,11.644563,0.0,0.0,40.659073
150.000531104566,20.27090520435476,REX,0.369609,0.403062,0.699514,-1.430754,-0.508951,779.6067,228.23581,47.423603
150.0005311141697,2.406433842020404,REX,0.210192,0.387882,0.805309,0.684548,1.298504,1117.6884,458.78137,61.46238
150.00053150437014,24.749406778543197,REX,0.165262,0.274101,0.245929,0.268774,0.385828,954.3748,284.1093,66.45186
150.0005321565893,9.303243375496276,PSF,3207.6277,6661.628,5085.591,3740.95,2008.8359,0.205976,0.055362,0.023749
150.00053248577254,20.404393810424644,REX,0.101272,0.34534,0.810092,0.352731,-1.329199,865.14355,280.47122,51.522667
150.000532908415,-16.753055216577124,SER,38.237595,101.286674,197.29132,196.11458,144.37956,28.016653,14.989603,1.793509
150.00053330101397,-4.690946165201096,EXP,0.527969,2.405035,7.138411,21.557362,17.76004,921.4801,287.8489,83.003746
150.00053360033883,16.445774202136505,PSF,-0.014033,0.112932,1.377538,1.63466,0.983388,1553.9098,691.5268,146.60309
150.00053399208426,-8.286290019640425,PSF,0.31447,1.276466,8.571734,6.123434,-1.11394,1516.6733,435.8781,70.36926
150.0005344747657,-4.807819255818759,REX,0.176578,0.214258,0.235897,-1.372052,1.819567,874.131,312.49673,85.47186
150.0005346071671,-27.615391479818992,REX,0.0,0.0,2.049479,2.919088,-0.937013,0.0,0.0,45.666283
150.0005346299821,28.68019291225832,EXP,1.33182,3.801676,7.308581,8.449087,6.690483,884.38983,233.99564,47.086246
150.0005346733027,24.275245161361727,REX,0.335358,0.758368,1.085544,0.503123,-0.987933,1372.647,322.92273,62.596046
150.00053550286822,9.17887246469105,PSF,0.067363,0.187551,0.265406,-0.830124,-0.908276,2557.3623,784.7786,133.98767
150.00053568147584,-4.440566761181267,PSF,0.143101,0.182587,0.414199,-0.029035,1.150295,1868.3438,743.6394,162.07675
150.00053569854245,3.1070954725927504,REX,0.25197,0.362679,0.525905,-1.783996,-2.519881,924.34705,467.7633,94.652756
150.00053571728557,-0.9997128230596348,PSF,0.236233,0.437042,0.770236,-0.098271,-0.509248,1746.6013,538.37683,118.10226
150.00053578242176,22.706272534414943,REX,0.25869,0.407885,1.147563,1.618135,-1.116619,551.80896,297.63773,31.326372
150.00053586442098,0.2489648244922877,PSF,0.148733,0.135553,0.491032,-0.15822,-2.362316,1122.1426,587.9478,160.2605
150.00053599974348,25.576223759633837,REX,0.320111,0.472842,1.236189,-0.121309,0.735833,434.71725,201.64209,27.240198
150.0005360633377,-6.291383611488099,REX,0.062417,0.496368,1.816853,8.787122,2.898413,1349.0542,534.5014,112.5856
150.00053650931915,27.13194602088885,REX,0.039177,0.100498,1.387042,7.703704,6.280619,717.80914,298.9128,68.967384
150.0005365779735,19.757874750154404,PSF,0.51138,1.011535,1.546468,1.811003,0.562194,1293.7839,441.9132,93.60463
150.0005373828329,9.35078215508033,REX,0.105705,0.383845,0.505827,-2.214982,-4.26318,801.888,261.79956,38.24974
150.00053772533863,-0.500159819699261,DEV,4.299088,6.756706,8.237918,8.48472,1.227166,245.32576,103.19644,10.781022
150.0005378221071,2.6075292633301794,REX,0.074038,0.063417,0.555807,3.910195,3.164723,1010.2367,503.7121,94.33334
150.00053795070383,25.517441700485776,PSF,0.251882,0.791396,1.76149,3.770735,2.018486,1852.9462,501.3562,134.20648
150.00053833480445,16.575247967078546,REX,0.04609,0.124774,0.660533,3.748803,10.938432,1153.9803,529.52844,84.05576
150.0005383425113,-18.500893001499037,PSF,0.0,0.0,5.395188,3.555692,2.552851,0.0,0.0,26.043436
150.00053848583906,-7.961694506505317,PSF,1.256934,4.854345,13.807189,8.05601,6.372507,1099.9985,275.87912,61.597908
150.00053875448629,11.926258046280322,EXP,0.823988,1.548568,2.634468,4.90372,1.994722,624.47485,250.1154,29.589254
150.0005390589161,5.411885899967308,REX,0.349686,0.819506,1.499793,2.752471,-2.967853,1148.3735,320.97754,116.59061
150.0005391503484,3.7349788008567497,REX,0.283619,0.397691,1.009637,1.105156,1.130473,657.8293,330.2378,42.249367
150.00053922601796,-7.028945263161371,PSF,0.157874,0.186671,0.275606,1.097155,0.259741,1235.1681,726.3594,153.3714
150.00053925467736,13.131606242296412,PSF,0.946008,3.702682,20.230774,12.685912,6.979178,1233.9866,404.77402,90.975975
150.00053980316503,9.433709621766848,REX,0.874883,1.374923,1.481799,1.374097,1.945074,518.36255,160.28493,25.343506
150.0005405297783,-25.687253623698137,PSF,0.0,0.0,3.751935,3.221047,4.164262,0.0,0.0,11.074661
150.00054064516044,-6.448374402339471,PSF,0.170658,0.219503,0.028319,-0.194907,-0.10397,2349.7612,978.2592,254.20938
150.00054064581718,-1.0595584209560238,REX,0.268856,0.79505,1.61218,1.286164,1.546489,1367.3628,386.92944,83.9616
150.00054077211718,11.24877996966701,EXP,0.284756,1.302673,3.703138,12.47938,11.637982,677.8015,127.90361,43.994385
150.00054099583468,21.47193775243281,REX,0.116501,0.435853,0.582766,2.481864,0.368225,994.1227,380.0433,116.200325
150.0005412395014,-5.868955120742928,REX,0.13953,0.490418,0.775377,-0.483328,-1.912123,778.9602,449.49774,98.99039
150.00054128063533,28.133372513931352,PSF,0.177897,0.243841,0.501035,-0.517183,1.304802,1154.4667,407.0897,70.97049
150.00054141114538,-7.515191442918962,DEV,0.541563,3.308176,10.401538,24.77882,12.981232,643.7196,186.17728,31.001762
150.00054232614403,16.988349950203983,REX,0.344574,0.592057,1.995221,6.188562,5.834563,966.2804,316.12488,60.25366
150.00054234484156,5.6752838691585765,REX,0.45035,0.72642,0.87588,0.82672,-2.032941,1424.295,463.16992,67.493164
150.000542563526,-5.776780435658345,PSF,0.16759,0.785103,4.75797,0.130563,2.213274,1400.315,560.0764,124.44005
150.0005425752091,-3.8520455338961592,REX,0.144953,0.280626,0.645986,2.354166,2.067017,1539.5228,505.24146,147.82172
150.00054284527522,14.892839606445923,REX,2.653981,1.607513,1.981855,-6.429072,3.753703,121.09858,54.417362,10.967241
150.0005431410979,11.470807276683262,REX,0.242854,0.387215,1.014131,0.366258,-2.479616,837.322,223.48328,34.134525
150.0005433628673,28.63271244933173,PSF,0.224689,0.251637,0.363032,0.869582,1.046304,1369.9038,504.8164,89.772995
150.00054341776467,11.720557383294349,PSF,0.197657,0.111822,0.183517,1.631423,-1.339171,1529.6433,657.1336,83.38843
150.00054399141385,-27.74980307561026,PSF,0.0,0.0,3.855096,5.423317,4.514962,0.0,0.0,81.39394
150.00054414614792,25.62285182941137,PSF,0.159146,0.216092,0.349474,0.37717,-1.901045,1624.3558,519.7988,120.90889
150.0005441585467,11.725909222792149,REX,0.406217,0.922117,3.519697,3.044717,1.917813,236.55792,85.77994,11.11436
150.00054419296023,24.60981589404972,REX,0.300348,0.287649,0.414611,2.558079,3.049529,1830.4788,466.37628,105.242355
150.00054432698732,-18.131858478409544,PSF,0.0,0.0,1.88113,6.432385,3.128053,0.0,0.0,27.469244
150.00054444651104,-1.5670785120741846,REX,0.46445,0.885034,1.996059,4.707827,3.591348,984.41724,253.36087,64.49862
150.00054518804257,15.62164168880124,PSF,0.143419,0.214518,0.17876,0.612032,1.647168,1230.9597,350.14682,46.399662
150.00054528745423,-3.7689254393407383,PSF,2296.9565,3376.5994,3079.8013,1070.5237,580.4774,0.220987,0.095641,0.030639
150.0005453697357,28.645613440800247,PSF,0.131561,0.293014,0.610747,-2.218312,-1.339739,966.311,337.77814,57.207924
150.0005454062889,13.793519021391354,REX,0.99977,1.866769,2.53219,0.473295,1.143577,548.1635,212.36243,37.194923
150.0005458155872,3.3698977525180007,PSF,-0.031938,0.29869,-0.009442,-1.137645,3.003219,1108.14,432.67035,133.9305
150.00054594048382,-27.84652451703393,REX,0.0,0.0,1.007244,3.550181,-0.929987,0.0,0.0,55.320503
150.00054668111005,-27.833770694662697,DEV,0.0,0.0,11.958646,25.712584,13.515527,0.0,0.0,33.765007
150.0005466960456,-5.216381210348594,PSF,0.184386,0.137328,0.196636,0.525538,0.888191,1146.5469,787.571,176.72487
150.00054696297985,20.21698390114608,PSF,0.152232,0.123049,0.196602,-0.479625,2.022273,1409.1628,471.784,102.238976
150.00054700123636,-3.9963152839515375,REX,0.281141,0.177467,0.234304,-1.187534,2.825014,1132.3807,447.17847,127.06478
150.00054705507063,20.6468687646846,REX,0.462676,0.770264,0.980261,0.351601,-2.240885,781.40094,307.7867,61.976734
150.00054757545922,4.210486329397526,REX,0.549352,2.795768,8.515923,20.406883,11.709765,533.41925,224.79921,73.719185
150.00054802097088,-3.846373520419504,REX,0.265197,0.290636,0.368771,1.454158,1.358801,1587.8334,649.7982,184.02063
150.00054843029065,23.41526917726633,PSF,0.138505,0.250455,0.376979,1.230931,-0.507184,858.0797,454.68387,79.1519
150.00054922630025,26.218246835408184,REX,0.161124,0.312261,0.642359,2.785333,1.824642,995.1536,373.26178,78.328735
150.00054981134693,-28.082772560810607,PSF,0.0,0.0,0.631022,1.859369,1.931247,0.0,0.0,108.251015
150.00054991944063,-6.259502920689889,REX,0.10829,0.468271,1.07051,-0.169512,-0.454006,1851.9019,556.2275,136.2351
150.00055007193757,-19.47278080880302,PSF,0.0,0.0,45.505695,23.494251,13.783797,0.0,0.0,38.58422
150.00055026192075,-5.457129500424485,REX,0.457044,1.199299,1.894109,1.816157,0.64711,1207.479,516.4294,131.4656
150.00055060441238,9.02836371501292,REX,2.291412,9.060655,17.87396,21.49461,14.593495,1122.1746,289.526,55.73071
150.00055076277536,13.70159777535074,PSF,13.852544,16.281418,20.765797,20.50948,34.242508,298.48398,235.57166,56.81449
150.00055085072844,2.9118144251127807,PSF,0.130662,0.433828,1.072245,4.645135,0.340208,1036.7314,518.1969,116.08774
150.00055093685685,-16.419500838747613,REX,0.429537,1.118703,3.239321,10.768218,4.253495,366.4709,294.53186,29.525991
150.00055152646,29.27505578960433,REX,0.373095,0.876928,1.539445,0.600797,0.741145,774.5201,215.22417,27.192093
150.0005516491607,-21.929143096668977,PSF,0.0,0.0,0.913169,0.072894,-7.058011,0.0,0.0,35.581875
150.00055200441645,-8.054313684562944,PSF,0.056401,0.284995,0.376867,1.134018,0.525313,1904.9579,648.9724,107.13058
150.0005520707883,29.455798226147607,PSF,0.147154,0.08551,0.702663,1.51009,-2.735514,1661.6863,443.9074,81.17469
150.00055235307042,2.45989950580336,REX,0.268623,0.277429,0.544871,-1.711262,-3.463572,1250.7806,565.46454,81.24677
150.0005524083504,1.4429819776281585,REX,0.420295,0.91196,1.5429,2.218213,-2.540776,658.7285,218.31377,37.25639
150.00055245691055,6.70497057325094,REX,0.17597,0.305079,0.329613,-4.336618,-9.104809,1043.9664,327.84164,43.287994
150.00055332245762,-4.645999124448303,REX,0.177365,0.523663,2.078631,13.400941,8.724372,835.13293,287.226,76.7226
150.00055368738413,15.60344475855628,REX,1.089527,1.681906,1.837169,1.920907,2.159477,1212.7188,319.8586,54.15762
150.00055394734318,18.895097718623703,PSF,0.195458,0.20358,0.339283,-1.04393,-0.532589,964.8807,861.08655,78.44241
150.00055419005864,18.311686792197328,REX,0.172278,0.1568,0.269954,1.07711,1.230116,933.581,617.8931,48.919228
150.0005542734234,-25.467576046789038,REX,0.0,0.0,3.058581,7.812794,5.005282,0.0,0.0,15.531378
150.0005546558272,22.41795059207526,REX,0.034178,0.359609,2.347332,17.635881,18.649624,1256.9165,330.17847,103.70843
150.0005548944104,21.21050370911489,EXP,0.90597,1.881345,2.483691,11.77684,18.688633,762.6175,267.50916,72.35587
150.00055520558564,20.553737419059445,PSF,0.313184,1.037678,2.158042,-0.821847,-0.934938,1574.7607,601.92523,127.16092
150.000555208997,11.10945132642475,PSF,0.174628,0.537787,0.847395,1.334964,2.188808,1325.7572,446.61475,102.4742
150.00055542783005,29.52308466185619,REX,0.240622,0.497855,1.308857,5.291146,3.648314,634.08466,146.16794,23.777649
150.0005555049703,2.3600860367595,REX,0.422267,0.930996,1.513809,0.083858,1.075036,1853.141,834.8013,132.65842
150.00055574807624,-1.8399902404465087,REX,0.175339,0.177031,0.711978,0.316277,-1.998348,697.0611,225.96304,68.53971
150.00055578116115,-16.834479914085847,REX,1.214496,2.418889,4.313526,2.153193,0.43301,91.59181,60.888935,4.226081
150.00055588883896,8.330872686564577,REX,0.300114,0.660131,1.100344,2.03519,-0.864453,1029.4525,377.9525,84.48751
150.00055623880425,5.305798688698332,PSF,0.22055,0.402525,0.722032,-1.371524,-3.913238,941.8384,399.71515,147.65689
150.0005566818673,-21.92517699239161,PSF,0.0,0.0,8.708542,-1.09078,1.575061,0.0,0.0,31.27398
150.00055697203123,-25.321968815713618,PSF,0.0,0.0,197.89157,60.994442,32.653324,0.0,0.0,17.480824
150.00055734720772,-17.073133563147234,PSF,0.215679,0.88002,1.994582,3.354713,2.572122,440.71765,347.4296,34.30272
150.00055742551086,5.366888792229773,PSF,0.257807,0.577937,0.923766,1.215298,2.455326,1022.4951,444.4695,114.05195
150.00055747276545,-4.196008247156406,SER,13.58377,30.01669,52.958588,36.27952,24.844328,156.12323,45.616875,17.29165
150.000557782789,16.513840098906947,REX,-0.015421,0.112302,0.854927,-1.891251,-3.680201,1182.2792,675.88354,115.70498
150.00055779996646,-18.80445209266973,PSF,0.0,0.0,37.063335,19.425852,10.885008,0.0,0.0,19.220453
150.0005583527734,10.112035556119174,PSF,0.182254,0.493719,0.617462,-2.859327,-2.665655,2060.6008,685.2717,113.22593
150.00055903466205,-3.520222134837937,REX,1.301891,5.939199,12.727835,19.234793,14.243177,1270.1411,291.44025,89.25317
150.00055983957793,17.123760471382944,REX,0.453146,0.506928,1.413568,1.253579,2.938174,380.56442,138.04808,22.328888
150.00056001429428,-2.2686933211124574,REX,0.082679,0.163424,0.63277,0.560555,0.02709,1247.8329,366.69598,75.75527
150.00056049898507,-4.3293510274793015,REX,0.684455,1.796184,2.976562,2.025242,1.115332,231.14891,72.75989,25.995068
150.00056052464254,7.2860395939532445,REX,0.070695,0.315845,0.964544,0.962171,0.563623,686.3954,200.72092,40.1568
150.00056066192366,-0.7488665998633883,PSF,5.885177,6.135818,7.397459,11.467136,13.15178,791.3321,330.1136,148.13446
150.0005606840075,4.322936868153322,EXP,0.383306,1.272904,2.7408,7.889311,7.256771,758.18414,291.38416,68.17682
150.00056133160007,-19.42091560315677,PSF,0.0,0.0,2.244253,0.554086,0.278011,0.0,0.0,28.51649
150.00056133247747,-7.038642082531638,REX,0.198858,0.355529,0.554102,0.436423,0.415736,1022.7183,501.20386,81.32522
150.0005613438085,22.293241399466883,REX,0.74002,1.112636,1.418188,1.585286,-0.520016,699.6257,239.29788,68.56757
150.0005614246471,17.100598114309438,REX,0.336593,0.456836,0.826042,0.667024,-1.642977,1040.9175,245.23619,56.510963
150.00056147383387,19.530181779586297,REX,0.637006,2.69755,6.749432,12.133149,4.446161,1078.3125,388.9447,92.56848
150.00056163375794,18.05958934525357,EXP,0.453661,0.744012,1.770348,3.31769,7.088426,410.1979,170.6391,22.578081
150.00056178188086,24.39016164591885,PSF,0.226875,0.297405,0.285249,-2.439852,-3.268377,2428.6526,575.1703,120.938446
150.00056327554915,-3.0951247450445774,REX,0.244334,0.464858,1.249008,2.425702,1.296757,1650.9017,362.07803,75.18387
150.0005632915611,-23.797965770536315,PSF,0.0,0.0,40.112293,23.241968,10.423064,0.0,0.0,23.597862
150.00056341306194,-17.24482928421452,EXP,4.375156,6.983584,10.364672,5.183512,4.343747,156.31459,112.21326,10.865638
150.0005638429274,-3.431447621218216,PSF,0.084937,0.298875,0.397716,-1.777283,-2.849759,1826.9421,390.31003,93.4002
150.00056402210635,-6.736580083980659,PSF,0.316498,0.30428,0.454889,-0.962364,-0.934245,417.23795,526.6633,102.47044
150.00056432498243,20.48438029199536,PSF,22.496197,36.720345,44.150154,11.689921,4.589178,485.65585,172.34769,84.43721
150.00056489746885,-23.78689943674606,SER,0.0,0.0,21.772959,-2.106532,-7.96736,0.0,0.0,2.512998
150.00056523668874,-3.052068488838645,PSF,0.106327,0.190662,0.48486,1.554998,2.732879,2421.0876,538.2396,137.70932
150.00056551434125,4.888185967142347,PSF,0.119123,0.479097,1.001726,2.399613,4.498389,1232.886,463.70825,122.273964
150.00056593047094,-7.048360639657819,REX,0.35945,0.450644,0.643426,1.03711,0.302014,1629.222,804.5317,150.96803
150.0005662280791,1.289937222379082,REX,0.473137,1.117479,1.60439,1.740737,-0.520286,1088.832,358.98718,62.557755
150.00056651279334,-24.111448395408438,REX,0.0,0.0,4.242379,11.588471,7.426302,0.0,0.0,17.14559
150.00056670531606,9.073437418486144,REX,0.991979,0.860069,1.166502,4.264292,4.59579,215.31604,62.524414,8.895385
150.0005676106401,16.073421154065834,REX,0.371041,0.620166,0.991619,-1.389129,1.049205,1169.5029,304.5353,47.556767
150.00056778190722,9.952262598345994,PSF,1.673126,6.613554,33.240093,19.375896,14.583426,1019.9003,317.72113,59.73092
150.00056779759095,-24.75901310888428,DEV,0.0,0.0,35.67038,33.879787,21.767778,0.0,0.0,25.495106
150.0005680202639,7.162731360792559,PSF,0.1132,0.07298,0.454435,-2.549792,-1.758142,1587.865,616.9121,136.44868
150.00056841004795,19.561913523205632,PSF,0.30352,0.304611,0.241576,-4.173077,1.68956,1243.9614,678.31555,152.84528
150.00056850822375,-6.922078283328363,REX,0.420913,0.96821,0.814484,0.574024,-0.618195,272.40637,92.4914,15.355146
150.00056893172572,-22.43167292946317,PSF,0.0,0.0,1.481838,2.267618,2.574693,0.0,0.0,74.53762
150.00056946149255,10.805473026931478,PSF,0.14311,0.183868,0.221922,-0.996835,-0.105379,1279.7168,434.88943,76.386856
150.00056984068385,-21.696913044036165,PSF,7.50095,26.825144,111.36722,63.670803,42.06458,191.35936,86.627556,28.742283
150.00057006816013,-0.549361730428154,PSF,0.108891,0.131946,0.000549,0.025615,0.290844,2297.2773,828.6045,163.68031
150.0005703783928,-16.43530472359172,PSF,-0.027185,0.220435,2.597391,6.674202,4.549233,431.03864,374.75433,37.301613
150.00057073999312,29.703799572339676,PSF,0.134215,0.186831,0.444322,0.947904,-1.581621,1317.9191,270.10263,59.840225
150.00057109324774,-4.80567133926322,REX,0.127832,0.230824,0.848603,2.967838,4.380406,859.89197,304.54565,82.567
150.00057109689868,16.666548230756128,REX,0.4909,0.530128,0.968515,3.174988,0.731702,916.54395,277.8975,47.74865
150.0005711556135,-6.184713720116727,EXP,1.20928,2.441069,4.097372,4.300131,2.807477,452.26666,218.437,44.643814
150.00057192408008,12.220248798296817,REX,1.985966,3.841231,5.30158,3.002862,1.406252,495.46356,163.91768,30.863447
150.00057192527103,8.207907720921181,REX,0.161334,0.577151,1.291343,3.238473,-0.582613,1077.363,374.41656,82.462074
150.0005719321958,19.9044125042161,REX,0.03711,0.158762,0.565393,0.770243,0.752113,1425.0316,483.0295,91.08172
150.00057239919818,24.7957381421065,REX,0.115901,0.258028,1.091903,3.88904,4.550346,774.9665,229.49837,39.431824
150.0005725903296,3.1148755423501746,PSF,0.224996,0.206647,0.526652,1.129242,0.585764,1038.2551,543.0306,121.70035
150.00057262592134,-16.68306218885883,PSF,1.67048,6.732978,29.204166,18.329836,12.174306,331.59912,205.21085,24.741993
150.00057308188428,-5.20744939997499,EXP,0.603626,1.518494,2.915339,4.705957,3.014453,742.79675,285.4154,65.33318
150.00057322578783,-23.99916005110613,PSF,0.0,0.0,8.953614,3.347916,-1.579838,0.0,0.0,34.61674
150.000574479864,-25.80807656800919,DEV,0.0,0.0,17.934801,32.058777,20.715515,0.0,0.0,9.104021
150.00057453183294,-3.237727735003158,REX,0.24495,0.340308,0.246365,3.432333,0.905856,2347.156,644.73865,147.31265
150.00057464801844,13.031554000043116,REX,0.257553,0.503064,0.809843,2.011657,3.124403,1128.0535,428.43475,95.88606
150.00057474450037,21.78689534731577,REX,0.041104,0.141264,0.662785,3.108603,-0.139837,1106.6927,438.38757,123.44189
150.00057488904025,10.980978350560727,REX,0.502594,0.825934,2.306182,3.619539,2.802059,746.50244,226.12607,41.636314
150.0005749021289,-26.52251642527172,PSF,0.0,0.0,39.184517,23.281769,10.638893,0.0,0.0,8.953944
150.00057585277574,-8.14253154986043,REX,0.415975,0.457487,1.275802,3.695781,3.673589,955.4841,306.08206,45.631413
150.00057639024573,21.31430189575441,PSF,0.135138,0.214905,0.446712,9.255312,3.510956,1095.5344,438.27722,136.23506
150.00057641020138,-18.62776077558191,EXP,0.0,0.0,7.677108,20.538795,13.219945,0.0,0.0,9.278151
150.00057661906973,16.444404647921445,REX,0.15,0.300044,0.431658,-0.420339,-1.523372,1011.4985,375.05017,77.89854
150.0005766782849,10.661438615957286,PSF,0.220269,0.364195,0.793162,5.69496,8.133658,1389.022,429.9583,100.32172
150.0005778926027,-27.700041682021155,REX,0.0,0.0,1.891648,1.939472,0.055923,0.0,0.0,71.13442
150.00057836337396,-0.3115151202077669,REX,0.207549,0.293603,0.690571,1.226318,0.733922,1331.7028,485.3745,89.26983
150.00057844328862,7.236416306704704,REX,0.383678,1.029393,1.891128,-0.074356,1.85809,457.76508,140.41875,28.520035
150.00057889844803,-20.534377633495325,REX,0.0,0.0,2.009845,9.678004,6.101173,0.0,0.0,12.264337
150.00057907214153,11.15794348037726,PSF,1378.9316,1998.8087,2185.9595,584.04486,315.92667,7.020297,0.435241,0.163145
150.00057925157606,27.73890199761204,REX,0.50993,0.974484,1.795455,4.417336,2.132227,1342.5266,465.0328,96.2206
150.0005797121535,23.211480291987478,REX,0.17325,0.515851,0.848862,-0.457923,-1.674443,558.6122,274.72693,36.796707
150.0005797284674,5.678480875084962,EXP,1.650114,4.353148,9.219725,16.14032,13.918677,1224.9243,359.54816,61.97914
150.00058020419843,-0.2457471431520595,EXP,1.41211,2.530261,3.310533,0.688998,0.315714,566.6607,286.46124,53.789284
150.000580639505,-2.234688049476364,PSF,0.135044,0.19066,0.377105,0.992628,1.780058,1325.5272,351.34042,96.89867
150.00058068661735,20.312536542360508,PSF,0.104552,0.230642,0.249205,-0.225163,-3.594077,1690.4366,623.68805,128.66553
150.00058080895215,-17.545665972560016,REX,0.348452,0.385072,0.256329,6.279744,1.721775,278.7056,212.37253,18.519512
150.00058099446932,1.2243174226604157,PSF,0.657603,1.995846,4.383986,2.884041,0.24879,1815.0848,611.52844,118.56526
150.00058110782018,3.571879553508705,SER,6.388003,17.029903,35.243885,46.90091,31.550247,254.1351,119.50323,19.083183
