ra,dec,type,flux_g,flux_r,flux_z,flux_w1,flux_w2,flux_ivar_g,flux_ivar_r,flux_ivar_z
179.00022408147944,-0.0497985470648971,PSF,0.093351,0.20218,0.520819,0.654903,0.93666,1377.1533,499.08832,177.59044
179.00023254368088,-0.3931735674644369,REX,0.015216,0.245013,1.299062,8.828474,5.335588,1190.515,381.4364,130.59668
179.00025267144872,0.0090233653979855,REX,0.188237,0.260858,0.6584,-2.125041,-1.614066,858.93384,191.50856,99.43356
179.0002594748529,-0.2980124493979774,EXP,0.743689,0.887839,0.889635,3.934572,5.930232,402.66635,200.48424,52.962307
179.00026343567237,-0.5879072298981038,PSF,0.248666,0.300545,0.259649,0.296368,1.0922,1766.2158,733.7522,219.97388
179.00026697715157,-0.9240361889613692,PSF,0.034555,0.097998,0.541679,6.61939,5.099037,1601.1299,742.7875,162.53593
179.00026787835455,0.5982868051448308,REX,0.632282,0.957733,1.079519,-0.566888,2.11843,361.18555,145.83911,30.40566
179.00027073094384,0.3733018790281661,REX,1.531038,3.588348,5.841049,11.129508,3.116345,972.6478,303.225,101.51128
179.00027333950433,-0.6679766364746818,PSF,1.725531,5.992742,17.358953,9.189168,5.423563,1590.3168,626.3837,206.53728
179.00027605751768,-0.8961685906754708,REX,0.203644,1.111061,5.273481,25.457495,13.058442,385.21948,230.74275,61.474106
179.00028081947153,0.3592088369237688,PSF,0.212449,0.274744,0.240977,0.245797,1.805586,972.3054,508.09186,152.96965
179.00030172164088,0.5417399730711683,REX,0.275964,0.39228,0.505339,0.219874,-2.520778,799.9316,293.71173,66.82588
179.00030477753714,-0.6252462672863031,REX,0.374551,0.365909,0.759331,0.37127,-0.652334,784.27704,449.96393,103.32235
179.0003088723894,0.7085719598114506,REX,0.184925,0.312421,0.272298,0.189738,0.785426,1257.077,508.82983,121.85781
179.00031087075052,0.8551785593283232,PSF,0.380755,1.474499,5.433669,3.738286,1.457282,1125.5376,451.1604,135.8919
179.0003136045227,-0.77495932446237,PSF,0.120262,0.218468,0.196381,-0.479441,-0.328757,1971.2081,822.93286,253.93645
179.00031782906123,-0.3397107427448597,PSF,0.14053,0.230249,0.338747,-0.128876,0.638411,1502.9377,506.87927,184.33029
179.00032003840963,0.4594519224946431,REX,0.188346,0.31036,0.40857,2.229235,3.285365,883.5193,280.63477,93.46429
179.00032460769398,-0.2768574612056284,REX,0.105484,0.215124,0.58044,2.261613,2.559506,1236.5612,417.53433,99.49597
179.00033697224126,0.9629126401534284,EXP,0.92233,1.864276,2.623864,3.141868,-2.47245,784.12415,258.53168,64.3482
179.00033767945575,-0.0541227402716109,REX,0.181428,0.207326,0.424092,0.862143,0.911962,1166.7117,412.5554,144.81787
179.00033948583845,0.0339936764424855,PSF,0.329342,1.230119,3.141139,0.412909,1.356555,637.879,318.76602,104.108
179.00033966827976,0.4439040784033572,REX,0.066012,0.091365,1.306605,3.879186,-1.955325,993.9605,341.44104,116.159485
179.00034468518564,-0.0217899838075013,PSF,0.815509,3.648699,25.798172,20.355782,10.900951,1206.9404,376.2261,132.85489
179.0003575192016,0.529705779444407,PSF,0.151162,0.187244,0.387485,1.896718,-3.817074,1560.8756,687.30786,170.03976
179.0003651424388,-0.4811314442081761,PSF,0.022886,0.118547,0.684222,5.447259,-2.079113,1583.6488,527.3624,183.62029
179.00037108130454,0.2865496332322562,REX,0.08284,0.426611,2.032967,6.887181,2.628815,1162.7517,379.4633,128.23967
179.00037131912637,0.3462333269648784,REX,0.143836,0.16023,0.282946,0.019068,0.857413,1311.2976,460.34082,154.78421
179.00037949414198,-0.306491217400592,REX,0.045197,0.201768,0.531058,-0.488387,0.002265,1053.5754,334.92407,100.95659
179.0003807054977,-0.7852613290791783,PSF,0.109975,0.265384,0.27077,1.570265,1.282539,1257.513,732.0161,186.9156
179.00038667791455,0.6294446000398541,PSF,0.119122,0.085393,0.336875,2.360233,6.01173,1580.5635,704.8483,171.15785
179.0004168975902,-0.2854273841156497,PSF,0.139828,0.173089,0.255076,1.691216,3.658831,1471.1848,359.18008,128.49872
179.0004259576185,-0.5859850177313772,REX,0.05529,0.158186,0.571705,0.943135,-0.551046,1420.5214,565.60046,160.67357
179.00044050749895,-0.3885463848274001,PSF,0.107269,0.32022,0.901923,-0.453949,-2.062074,1508.0273,504.20422,181.37294
179.00044186892754,-0.7430617701760036,REX,0.047472,0.143873,0.535847,1.685557,0.361801,1447.5458,579.1461,159.52255
179.0004446958789,0.8704004615798051,PSF,11.210931,18.063852,21.952536,7.485349,5.155852,450.08823,191.35947,111.85716
179.00044996334273,-0.2306976957378369,PSF,0.207791,0.708891,3.220691,2.021414,1.017493,1444.4994,497.99432,174.52205
179.00046378402567,0.2828323543149986,PSF,0.260411,0.312166,0.559845,-0.976872,0.355508,1681.0009,658.40173,179.73479
179.00047103299963,-0.5018897052742688,REX,0.01375,0.307677,2.407338,16.610924,8.619321,662.42664,279.16925,70.54372
179.00048152893805,0.0610533433349914,REX,0.262697,0.372822,0.434838,2.528339,0.457371,1095.7084,375.44922,133.17758
179.00048595926725,0.7074557323933032,REX,0.132998,0.352604,0.553913,0.650973,1.823842,1274.5776,512.623,123.3613
179.0004867115883,-0.2164556723955511,REX,0.21523,0.113994,0.011537,10.813976,6.453198,859.13257,287.27853,84.10616
179.00049022838405,-0.7778138304936145,PSF,0.14151,0.210559,0.05915,-0.064988,1.302993,1982.7205,730.7014,209.05473
179.00049619809045,-0.9352409049983236,REX,0.822868,1.150128,1.243199,0.803628,1.604885,1113.3259,531.8237,112.572
179.00050284212756,-0.1230443621674769,REX,0.245146,0.421753,0.364769,0.728734,-2.755797,1064.2476,261.03146,91.43867
179.00050756006777,0.3490608208682636,REX,0.2259,0.588957,0.848159,-0.738514,-1.68,1352.8269,471.45874,164.61594
179.0005093701916,0.0512298201057442,PSF,0.115144,0.558294,2.902194,2.842261,-2.563091,1419.6342,482.80164,172.89389
179.0005121021506,-0.919744487222428,PSF,0.140368,0.541504,2.699259,0.507017,-1.995739,1580.4319,724.3342,157.32571
179.00052171201983,0.1402818189922642,SER,18.19981,29.670033,40.371227,22.50743,11.597643,121.7361,42.91714,21.736637
179.00054653246943,0.8358035541886466,REX,0.372871,0.936,0.690351,2.035633,-1.362417,192.87086,59.523758,16.009335
179.00054751639345,-0.3075902523304571,PSF,0.124317,0.181802,0.119745,1.530392,-2.546045,1486.6583,512.1144,171.66963
179.0005597244999,0.5197158110917652,PSF,0.09194,0.191483,0.347571,-0.183942,-1.388972,1574.4972,831.78644,219.42444
179.0005702881918,-0.9762480939464856,PSF,0.074837,0.290879,0.752194,-1.545899,-0.207993,1299.3625,565.23096,140.37871
179.00057042783314,0.0120717704899798,REX,0.271014,0.290389,0.527943,-2.722063,-4.337572,768.73224,252.06963,90.48045
179.00057309289352,-0.0459211181928549,EXP,0.45631,0.67599,0.895683,2.163584,0.191043,743.0359,251.30731,91.166214
179.00057494071365,-0.7466408076627516,REX,0.114092,0.129699,0.266878,3.924937,3.660681,1622.5499,700.4284,151.66304
179.0005943100528,-0.4874765304789254,REX,0.160892,0.949097,3.823181,12.415621,4.516491,827.015,231.55972,84.71151
179.00059818338988,0.6376273719550246,REX,0.168057,0.338925,1.2923,5.579022,2.841661,1116.915,438.5015,101.79152
179.00059848112997,-0.2039221973522319,REX,0.181395,0.258947,0.38334,-0.448783,1.003199,1123.4747,385.71777,131.75157
179.00060234456936,-0.9077467775690624,PSF,0.214007,0.116461,0.301425,-0.544522,-2.15341,596.97205,405.40518,74.75656
179.00060865105343,0.7529244925161415,REX,0.575709,0.790985,0.893261,3.136033,4.698878,1025.7842,404.63776,92.30946
179.000609946696,-0.5265097010247496,REX,0.257153,0.358795,0.448152,2.789077,3.475013,1231.9529,404.32846,139.75888
179.0006216612445,0.6735154522446477,PSF,0.002415,0.131244,0.458929,2.903072,1.625206,1636.6802,709.96027,174.58124
179.00062389996097,0.9691188239785028,REX,0.706119,3.408406,10.814228,9.598165,5.873203,145.1921,39.06882,6.596144
179.0006271910436,0.7183446779181397,PSF,0.157296,0.528217,4.459272,6.255388,3.651759,1588.7527,677.2538,165.51233
179.00063127587072,-0.5494834705042497,PSF,0.524179,1.92587,5.445664,3.066107,3.874089,1446.3494,664.3999,173.6994
179.00064166537524,-0.9773223581300016,REX,0.177898,0.191901,0.582956,-0.452722,3.693621,888.04944,395.6648,78.48747
179.0006478232962,-0.3100848887372625,REX,0.15438,0.320209,0.710282,1.170082,-0.793784,1312.8347,436.96036,148.73071
179.00065362392712,-0.2541670937270813,PSF,24.151451,32.421448,34.701767,7.473187,-2.045664,297.462,140.53822,85.0969
179.00067053900628,0.1866695895681008,REX,0.198085,0.129385,0.400118,2.453533,2.156036,1095.8097,385.21753,131.64893
179.000673632807,0.4477610370575995,REX,0.10281,0.458268,0.495851,-0.01613,1.220602,714.59436,216.17828,60.079277
179.0006748398252,0.7544691721095317,REX,1.733276,1.960324,3.781268,7.377904,1.853556,1067.0437,483.31744,128.45131
179.0006863529306,0.4224693986052782,PSF,0.08444,0.342476,0.625019,-1.388911,-2.380714,1377.996,468.35065,211.79419
179.0006878731901,-0.2332752197996769,REX,0.09272,0.227762,0.887731,2.084003,1.705221,836.7738,277.35098,94.42217
179.00069968657377,-0.7247736450912466,REX,0.089679,0.125673,0.624738,1.731128,-3.295651,1549.367,692.9585,189.7432
179.00070108775287,-0.0132840714855135,PSF,0.14821,0.258259,0.463568,0.335227,-0.082336,1366.4646,489.52655,176.53989
179.00070116733363,0.0013241041817512,REX,0.166575,0.37887,0.657094,1.762642,-0.367084,585.60266,174.30145,69.84453
179.0007045430251,-0.391485007372474,REX,0.015448,0.091768,1.529179,13.644767,8.837426,1219.612,397.77197,136.39847
179.00070682539152,0.612982605572883,EXP,1.327679,1.855363,2.343138,0.080834,-0.302337,589.9589,213.3884,50.04056
179.00071004930788,0.218927977434893,EXP,0.949154,1.592906,2.166102,-2.156078,-1.142576,638.8645,212.92595,59.556015
179.00075127357445,0.8349588689830557,REX,0.450547,0.742604,1.00523,-1.52053,-1.428855,356.12378,117.64754,31.652983
179.00076380985837,0.4090662729645224,REX,0.333372,0.430971,0.942391,1.223343,0.044885,870.04675,245.61731,92.06903
179.0007754122287,0.3397141401056958,REX,0.12965,0.276251,0.599812,1.029889,1.717881,900.36066,293.5854,101.074814
179.00078349808345,0.6264134055346716,REX,0.242526,0.354204,0.87973,1.39407,-0.472148,926.69714,353.3061,80.863266
179.00079310040925,0.0892608510439927,REX,0.309257,0.726668,2.82642,12.675562,9.09156,823.5555,214.1076,92.25704
179.00079380038153,0.1449594368053342,PSF,0.139411,0.139603,0.246272,0.235791,0.251677,1379.1201,505.5697,180.4771
179.00079940130863,0.4356419084445107,PSF,0.1277,0.07711,0.250153,-0.443229,-1.306162,1341.1166,491.31116,172.78218
179.0008043140992,0.4456133907618005,REX,0.189786,0.237385,0.63658,-1.635964,-1.995366,829.9874,258.4973,70.01563
179.0008093488118,0.2576451165934408,PSF,0.159299,0.158275,0.122736,1.654421,1.435097,1114.7224,328.4762,180.39502
179.00081429765785,-0.3786527273105996,EXP,0.277753,0.688587,1.012616,0.567564,0.971781,644.4461,198.9751,69.52458
179.00081814988698,0.7201169660669366,REX,0.544242,0.768767,1.494313,6.19407,-4.772435,911.8539,348.90994,82.399345
179.0008230273549,-0.1079900401872157,REX,0.156163,0.239886,0.004402,1.807796,-2.1597,1035.7993,363.06705,128.30225
179.000824840637,-0.9209860665917016,REX,0.137905,0.242145,0.431069,0.575653,0.72968,1111.1808,517.51263,103.96532
179.00082691023022,0.0583690802870956,EXP,5.417727,8.159155,11.164623,6.115365,2.344453,257.00558,85.77174,36.38192
179.00084049303734,0.0312759258509702,DEV,4.090574,11.515002,23.219782,20.505907,20.510118,132.64168,61.270435,17.483377
179.00084540976735,-0.1849694588521447,REX,0.141089,0.459987,1.642904,13.779093,13.991886,1085.6805,361.59732,124.35675
179.00085829251748,-0.5601260355910614,PSF,0.048504,0.310161,1.997214,1.572721,1.259815,1836.4434,737.14624,212.57455
179.0008600435556,0.6754340278445314,PSF,0.132144,0.068265,0.031909,0.208224,-2.836391,1598.3765,716.3054,175.43785
179.00086721584358,0.9036782736448352,REX,0.328513,0.377991,0.578076,0.742531,3.002573,742.02045,259.64,73.415665
179.0008720820611,-0.475380313614478,PSF,1.084576,1.727353,2.621579,8.094225,9.579953,1284.5665,456.80902,178.58545
179.0008738655747,-0.4103774093510681,REX,0.227686,0.306401,0.759967,7.677843,0.875236,898.84454,231.3771,94.32988
179.0008993284151,0.2627340037471591,PSF,0.139947,0.226037,0.113952,2.358865,2.637058,1414.6841,512.17,180.45549
179.00090589531806,0.6578816561658297,REX,0.627843,1.018365,1.401167,1.84293,1.229415,558.36115,291.49405,95.63716
179.00091198197154,-0.3436513541689542,REX,0.119066,0.300976,0.219463,-0.932517,-0.838476,1218.2393,395.736,138.48788
179.0009125008027,0.4602097132955512,PSF,0.039905,0.156324,0.343647,0.830903,-1.760173,1692.2178,677.14996,214.33717
179.00091269383822,0.2329817884107417,REX,0.174141,0.266236,0.451348,0.950595,2.834749,955.9968,323.36896,75.91707
179.000921433327,-0.9645653511049634,EXP,0.166725,0.687607,1.178337,2.080479,-0.499297,832.8168,377.0714,74.26253
179.00093009463131,-0.1512322920669548,REX,0.012481,0.094026,1.230371,21.406973,41.397346,980.6007,330.47382,115.932724
179.0009445953815,-0.8195453146985474,REX,0.315936,0.810414,1.215075,0.90775,-0.011239,331.19162,202.80563,38.308304
179.00095692936875,-0.3452777298076994,REX,0.310362,0.313137,0.409135,0.52106,1.689904,506.22284,157.40245,57.216534
179.00097807763362,0.7445521528754327,PSF,0.153187,0.059335,0.132085,-1.027914,4.140344,1306.5754,524.9789,123.33706
179.00098060584435,0.0307360981891213,REX,0.490748,0.291287,-0.05399,2.832539,-1.606597,433.1221,227.02875,67.56049
179.00098756358113,0.1859740290435637,PSF,0.199039,0.244361,0.304069,0.024315,-1.64306,1368.2891,512.41296,179.21788
179.00099427957346,0.4810557034900717,EXP,1.063936,2.514844,4.093742,5.032009,2.90677,961.0921,295.34027,105.53088
179.00099500327028,-0.2236964048156939,REX,0.293933,0.401142,0.393849,-1.277326,-3.04755,765.35547,253.4843,88.81729
179.00099524637042,-0.2157476794520887,PSF,15.53762,63.39949,387.9354,276.74365,184.08328,404.1872,86.729164,31.940495
179.00099536531033,0.7767338990502229,REX,0.057814,0.187117,0.550348,1.13688,0.666024,966.59424,371.19977,83.99159
179.00099907115222,-0.0152846594445168,PSF,0.180141,0.314943,0.707249,1.683804,1.918731,1351.3704,490.25275,175.67499
179.00100145796893,0.2869893803349658,PSF,0.21703,0.432462,0.790381,-0.914042,0.815846,1700.1661,649.4658,217.74297
179.0010057447015,0.333311574242721,REX,0.307065,0.594024,0.872386,0.202688,1.098209,440.71024,117.33499,48.020035
179.00100702048076,-0.1396798261917775,REX,0.390111,1.949226,7.762621,26.752838,11.404371,415.9037,288.09473,90.540016
179.00100724859496,0.3305770391022291,REX,0.230448,0.452905,0.714756,0.619511,-0.444167,632.49744,180.62697,69.73107
179.0010205376138,0.7127429245020753,PSF,0.168053,0.126217,0.331415,1.390358,2.087973,1582.3175,706.96216,175.75417
179.00102503683516,0.99727854579728,EXP,1.043809,2.713157,4.506423,9.156718,2.606107,528.50323,162.45172,30.110342
179.0010278722867,-0.332327537672297,PSF,0.149397,0.201118,0.162529,0.598548,0.996196,1073.5778,332.29044,117.2722
179.00103572707857,0.7789866675569362,REX,0.204655,0.295281,0.627562,1.165593,3.840509,1362.0449,580.7693,139.8154
179.001039053932,-0.9862280203684876,REX,0.198994,0.249035,0.217461,-1.837868,-4.102263,789.6704,342.26572,67.22178
179.00104251386958,0.4758532426344711,PSF,0.131719,0.197901,0.531794,1.486691,-0.759227,1658.7467,673.18054,214.4177
179.00104563453405,-0.7539867465297948,PSF,0.461404,1.041413,1.639124,-0.463386,-0.011544,1890.0876,826.6215,249.12051
179.00105645442272,0.4110678680653482,REX,0.12817,0.449489,3.097551,12.724029,6.483404,812.6005,216.17369,81.851
179.00106318167929,-0.9191001999437534,REX,0.208544,0.320163,0.26802,3.184327,4.455001,1259.7644,589.6629,122.7154
179.00106564709432,0.7439654286913916,PSF,0.145009,0.459594,1.468922,2.780643,-1.454056,1303.189,501.02222,120.90667
179.00107281072297,-0.4217306131692694,REX,0.086742,0.437384,0.440679,-1.196563,-2.287662,837.4323,260.09534,91.27815
179.0010744013655,-0.3307096675462479,PSF,0.16741,0.096657,0.229433,0.605109,-0.257002,1070.9487,339.65625,116.696365
179.00108846065913,0.408143818688827,REX,0.255686,0.299493,0.272454,-0.322494,1.053657,1009.30524,297.99023,108.51568
179.0010905394261,-0.5541477279039928,REX,0.10078,0.532024,1.670254,-0.360974,-2.557967,1616.3125,634.5621,182.90387
179.00109547009126,-0.0331793431158149,REX,0.253054,0.904122,2.684916,2.905111,3.423815,909.47003,299.64786,108.477905
179.00110684963855,-0.0936103176921314,PSF,0.13056,0.171845,0.180861,0.737976,1.96624,1379.0156,506.42255,180.28331
179.0011077364729,-0.5446796461779173,REX,0.13283,0.129938,0.304093,-1.380151,-0.740636,1303.1263,430.6634,149.75652
179.00111133032993,0.1389147791742763,PSF,0.209115,0.266012,0.480307,0.574864,0.564323,1364.4513,499.75745,180.50151
179.00111373432716,0.754759342252764,REX,0.180185,0.150471,0.212085,-1.442866,4.242151,1017.62915,396.9734,97.72407
179.0011324612879,0.3385138927533723,PSF,0.525644,1.924794,10.337661,5.524008,3.217088,1615.0522,418.85596,187.0761
179.00113811270867,-0.0385664107345114,REX,0.185697,0.480599,0.376355,-1.341094,-3.695398,753.9104,249.77174,90.179695
179.0011381342162,-0.1137876331941141,REX,0.152228,0.168703,0.371788,0.30662,-0.296852,1140.019,404.3524,141.92609
179.0011460416143,-0.6633577470966858,PSF,0.189838,0.211682,0.288913,1.336286,-2.970651,1617.0781,720.8138,154.43935
179.00115585659117,0.9022678028702968,PSF,0.173499,0.21625,0.692316,4.386245,3.311764,909.7565,360.383,97.96486
179.00115836629084,0.0926302782802715,REX,0.329083,0.28519,0.600973,4.063696,7.203205,896.32056,249.6376,144.9066
179.00116784499346,0.6518885735934495,PSF,0.2907,0.424298,0.637678,2.050044,0.872783,326.85745,361.60016,94.40878
179.00117632319407,0.961581845473094,PSF,0.165058,0.004209,0.248022,0.431133,-3.355108,1249.6024,512.5842,116.586624
179.0011803492029,-0.058306561457517,PSF,0.011663,0.137797,1.127279,3.149751,-0.410631,1407.8016,503.06946,176.59303
179.00119951509475,0.1423089342468918,PSF,0.153419,0.122097,0.175756,-0.203126,-0.626886,1381.5371,507.08417,180.97089
179.00119960132912,0.9796704623937008,PSF,1.239617,5.123345,36.523426,28.9758,15.559614,579.12994,207.50226,44.598244
179.00121355543772,-0.7692891654941383,REX,0.771136,1.397941,1.774166,0.283938,2.045985,1127.0298,491.5933,136.51193
179.00121488551275,0.7493330497671483,REX,0.131756,0.252582,0.330291,3.235859,4.256622,1073.6173,389.95502,126.982895
179.00122357130672,0.4879521637752486,REX,0.15157,0.270806,0.505946,0.82267,0.240412,1068.3954,371.67435,120.11018
179.0012306516592,0.7373532197576705,PSF,0.101209,0.236321,0.131808,1.298874,-2.635483,1321.0717,509.47095,123.46725
179.00124260847122,0.4424281288291387,REX,1.189704,2.152099,3.114798,1.811448,2.989121,781.5587,270.01883,101.24287
179.00124282540088,0.9274890423863908,REX,0.100791,0.537461,2.148871,10.551457,11.580446,796.9359,252.40735,58.688736
179.001247374256,-0.4122038288518649,REX,0.187245,0.470388,2.215034,6.353173,1.336837,582.1082,138.51532,60.80327
179.00126128081934,-0.9243108368360494,PSF,0.090946,0.241602,0.443018,0.156041,1.136013,1588.3569,735.3621,163.23447
179.0012717699476,0.4364040993816974,PSF,0.152769,0.325085,0.500766,0.723049,-0.701531,1330.2704,482.4243,173.55263
179.00128060879425,0.8556921098951213,REX,0.170596,0.571369,1.732345,3.188432,3.119642,765.32117,289.39227,67.89545
179.0012911950536,-0.578743001040152,PSF,0.175513,0.232707,0.201285,-0.993612,0.426309,1478.3323,547.38605,165.07832
179.0012954334387,0.3543392892597712,PSF,0.099203,0.288197,0.744545,3.667228,2.931786,992.883,657.9082,205.28198
179.00129834611465,-0.9882524896862508,REX,0.159207,0.245545,0.48053,-0.169916,-0.450453,897.55365,422.31064,63.06349
179.00131677174036,0.9979854248915973,PSF,0.141237,0.634612,1.431257,0.956762,4.213002,1215.8306,472.0681,75.988686
179.00132014953186,-0.7588352154739686,PSF,0.117578,0.161033,0.118846,-0.673931,-3.070634,2000.0378,881.2794,254.20615
179.0013253153511,0.6030624568221544,REX,0.434354,0.730486,2.199184,6.426756,4.460094,612.64105,248.43365,53.56819
179.0013257621709,0.2907845476029719,PSF,5.076446,11.479833,16.715124,5.414723,3.239177,978.44635,322.60822,182.01912
179.0013350727337,-0.6606585166515663,EXP,2.171269,4.230482,6.549455,6.277284,2.768576,716.22064,315.54395,76.971565
179.0013352620818,-0.6820531746045526,EXP,0.111811,0.570597,1.678883,5.759235,1.328547,1441.1947,599.86426,163.84549
179.00134668991555,0.3278878689802341,PSF,7.14652,26.658571,72.11428,43.80847,25.246416,527.3676,145.63599,87.624084
179.00135808690763,-0.8316709462479394,REX,0.585667,0.826335,1.738629,2.467957,-2.373683,433.8076,264.37604,48.487778
179.00136497376417,-0.7090872382422833,PSF,0.108384,0.395607,1.657672,0.655675,-1.724118,1717.4548,642.49994,217.74728
179.00137003990446,-0.0980359116704409,PSF,0.115674,0.137735,0.604552,-2.014222,-1.162307,1380.3978,507.31616,179.33269
179.0013733356559,0.8194186580704768,PSF,0.156833,0.504241,0.728675,-0.42476,-2.464213,583.17096,344.3559,88.63809
179.00137574775297,-0.1821593175423371,REX,0.286859,0.647046,0.909319,-0.30224,-2.570073,778.18677,255.81583,90.44177
179.00137772543863,0.3291504683833112,REX,0.19768,0.218672,0.333429,-1.81467,-0.509647,1017.6366,334.68503,107.21941
179.0013824884843,-0.7260667354832551,PSF,0.127873,0.168817,0.226133,-0.64438,-0.040123,1981.9553,875.9838,255.91324
179.00138387558684,0.8746825390606248,PSF,0.172116,0.285498,0.252029,-0.487084,0.338384,1155.0691,515.7755,144.62418
179.00138816716185,0.8783419392816437,REX,0.130761,0.300301,0.260833,1.410848,4.322507,505.43304,381.3809,104.70196
179.0013971519353,-0.0504433509896109,EXP,3.048166,4.35217,5.332467,1.411223,0.624836,495.12305,177.14398,72.39466
179.0014016401127,0.2005085427546356,REX,0.274332,0.395226,0.753968,1.954651,-0.683421,488.04724,252.92088,67.07812
179.0014016485319,0.6921275630812574,PSF,0.122132,0.092109,0.170018,-1.400752,0.655654,1605.1394,714.10846,176.084
179.00140264079317,-0.6060487939895279,PSF,0.019417,-0.028532,0.388706,0.184108,-4.182721,1854.8691,752.4525,220.02345
179.00141467359558,-0.992684873734781,PSF,0.618676,2.442599,5.852242,2.422672,-1.310125,1179.3901,640.1538,111.84262
179.00141498587735,-0.9066671642982074,REX,0.779249,0.91267,1.800744,2.80567,5.229016,501.3944,332.39142,59.829277
179.00141725371338,-0.4266709268974707,REX,-0.021306,0.355864,0.354201,-0.071231,1.898044,1080.4373,354.41135,123.26678
179.0014267999569,0.95724270946489,REX,0.268078,0.389434,0.458487,0.28321,0.168337,379.82724,111.225525,25.562496
179.00144230873175,-0.990971165771037,PSF,0.111049,0.33358,0.464493,0.027525,-2.721486,1569.1626,737.1692,120.71381
